key,message,comment,context
"Enable business configurator","Ativar configurador de negócios",revisao,
"Enable customer catalog management","Ativar gerenciamento de catálogo do cliente",revisao,
"Enable product description copy","Ativar cópia da descrição do produto",revisao,
"End of current contract period","Fim do período atual do contrato",revisao,
"End of validity","Fim de validade",revisao,
"Estimated shipping date","Data de envio estimada",revisao,
"Excel Export","Exportação do Excel",revisao,
Export,Exportar,revisao,
"Family sale turnover (Excl. Tax) per month","Rotatividade da venda da família (excl. Imposto) por mês",revisao,
"Fill project","Preencher projeto",revisao,
Finalize,Finalizar,revisao,
"Finalized quotation","Cotação finalizada",revisao,
"Financial terms","Termos financeiros",revisao,
Formula,Fórmula,revisao,
"From Date","Da data",revisao,
"Full name","Nome completo",revisao,
"Future qty","Qty futuro",revisao,
Generate,Gerar,revisao,
"Generate Product","Gerar Produto",revisao,
"Generate Project/Business","Gerar Projeto / Negócio",revisao,
"Generate configurator","Gere o configurador",revisao,
"Generate customer deliveries","Gerar entregas ao cliente",revisao,
"Generate invoice","Gerar fatura",revisao,
"Generate product","Gerar produto",revisao,
"Generate production order","Gerar ordem de produção",revisao,
"Generate purchase order","Gerar ordem de compra",revisao,
"Generate sale configurations","Gere configurações de venda",revisao,
"Generate the pdf printing during sale order finalization","Gere a impressão em pdf durante a finalização da ordem de venda",revisao,
"Generated purchase orders","Pedidos de compra gerados",revisao,
"Gross Profit","Lucro bruto",revisao,
Half-yearly,Semestralmente,revisao,
"Hide Discount on prints","Ocultar desconto em impressões",revisao,
Historical,Histórico,revisao,
Import,Importar,revisao,
"Import Configurator Creator","Importador do Configurador de Importação",revisao,
"Import Configurator Creators","Importar criadores do configurador",revisao,
"Import configurator creators","Importar criadores do configurador",revisao,
"Import log","Log de importação",revisao,
"In ATI","Na ATI",revisao,
Indicators,Indicadores,revisao,
"Industry Sector","Setor industrial",revisao,
Info.,Info.,revisao,
Information,"Em formação",revisao,
"Internal Note","Nota Interna",revisao,
"Internal Number","Número Interno",revisao,
"Internal note","Nota interna",revisao,
"Invoice Lines","Linhas de fatura",revisao,
"Invoice by delivery impose that all sale order lines must have service or stockable product with provision from stock","A fatura por entrega impõe que todas as linhas de ordem de venda devem ter serviço ou produto estocável com provisão de estoque",revisao,
Invoiced,Facturado,revisao,
"Invoiced first date","Primeira data faturada",revisao,
Invoicing,Facturação,revisao,
"Is Active","Está ativo",revisao,
"Is pack","É pacote",revisao,
Label,Rótulo,revisao,
"Label to be displayed on sale orders","Rótulo a ser exibido em pedidos de venda",revisao,
"Last Year To Date","Ano passado até hoje",revisao,
"Legal note on sale order","Nota legal sobre pedido de venda",revisao,
"Main/Invoicing address","Endereço principal / faturamento",revisao,
"Manage multiple sale quantity","Gerenciar a quantidade de várias vendas",revisao,
"Manage sale order versions","Gerenciar versões de pedidos de venda",revisao,
"Manage sales unit on products","Gerenciar unidade de vendas em produtos",revisao,
"Manual Unblock","Desbloqueio manual",revisao,
"Manufacturing Orders","Pedidos de Fabricação",revisao,
Maps,Mapas,revisao,
Margin,Margem,revisao,
"Margin (%)","Margem (%)",revisao,
"Markup (%)","Marcação (%)",revisao,
Max,,revisao,
"Merge into single quotation","Mesclar em cotação única",revisao,
"Merge into single sale order","Mesclar em ordem de venda única",revisao,
"Merge quotations","Mesclar cotações",revisao,
"Merge sale orders","Mesclar pedidos de venda",revisao,
"Merge sale quotation","Merge sale quotation",revisao,
"Meta field","Meta Field",revisao,
Min,,revisao,
Month,Mês,revisao,
Monthly,"Por mês",revisao,
"My Opportunities","Minhas Oportunidades",revisao,
"My Proposals","Minhas propostas",revisao,
"My Sales","Minhas vendas",revisao,
"My Sales Orders","Minhas ordens de venda",revisao,
"My Team Proposals","Minhas propostas da equipe",revisao,
"My Team Sales","Minha equipe de vendas",revisao,
"My Templates","Meus modelos",revisao,
"My Today Activities","Minhas Atividades Hoje",revisao,
"My Turnover per month","Meu volume de negócios por mês",revisao,
"My templates","Meus modelos",revisao,
Name,Nome,revisao,
"Name to use in scripts","Nome para usar em scripts",revisao,
"Nbr of Units sold (Orders) by category","Nbr de Unidades vendidas (Ordens) por categoria",revisao,
"New version","Nova versão",revisao,
"Next invoiced period start date","Data de início do próximo período faturado",revisao,
"Next invoicing date","Próxima data de faturamento",revisao,
"Next invoicing end period date","Próxima data do período final do faturamento",revisao,
"Next invoicing start period date","Data do próximo período de início da faturação",revisao,
"No Of Units","N º de Unidades",revisao,
"No client selected, a new one will be created from the lead, do you agree?","Nenhum cliente selecionado, um novo será criado a partir do lead, você concorda?",revisao,
"Not delivered","Não entregue",revisao,
"Not invoiced","Não faturado",revisao,
"Notice period in days","Período de aviso em dias",revisao,
"Number of periods","Número de períodos",revisao,
OR,,revisao,
"Old qty","Antigo qty",revisao,
"On change","Em mudança",revisao,
"Only if","Somente se",revisao,
Opportunity,Oportunidade,revisao,
Options,Opções,revisao,
"Order Date","Data do pedido",revisao,
"Order Number","Número do pedido",revisao,
"Order being edited","Ordem sendo editada",revisao,
"Order bloqued message","Mensagem de ordem bloqued",revisao,
"Order completed","Encomenda completa",revisao,
"Order confirmed","Pedido confirmado",revisao,
"Other informations","Outras informações",revisao,
Overview,"visão global",revisao,
Pack,Pacote,revisao,
"Pack line","Linha de embalagem",revisao,
"Pack lines","Linhas de embalagem",revisao,
"Pack price only","Apenas preço de embalagem",revisao,
"Pack price select","Selecione o preço do pacote",revisao,
"Parent line","Linha Parente",revisao,
"Partially delivered","Parcialmente entregue",revisao,
"Partially invoiced","Parcialmente faturado",revisao,
"Partner Type","Tipo de parceiro",revisao,
"Partner price lists","Listas de preços para parceiros",revisao,
"Periodicity type","Tipo de periodicidade",revisao,
"Please enter at least one detail line.","Por favor, insira pelo menos uma linha de detalhe.",revisao,
"Please fill printing settings on sale order %s.","Por favor, preencha as configurações de impressão na ordem de venda% s.",revisao,
"Please select the sale order(s) to print.","Por favor, selecione a (s) ordem (s) de venda para imprimir.",revisao,
"Price List","Lista de preços",revisao,
"Price list","Lista de preços",revisao,
"Price lists","Lista de preços",revisao,
Print,Impressão,revisao,
"Print proforma invoice","Imprimir fatura proforma",revisao,
"Print subtotal / line","Imprimir subtotal / linha",revisao,
"Print subtotal per line","Imprimir subtotal por linha",revisao,
Printing,Impressão,revisao,
"Printing config per Sale Order","Configuração de impressão por ordem de venda",revisao,
"Printing settings","Configurações de impressão",revisao,
Product,produtos,revisao,
"Product Category","Categoria de Produto",revisao,
"Product Family","Produto familiar",revisao,
"Product Family Sales Turnover this year vs last year","Volume de negócios da família de produtos este ano em relação ao ano passado",revisao,
"Product Name","Nome do Produto",revisao,
"Product Pack Management","Gerenciamento de pacotes de produtos",revisao,
"Product code on catalog","Código do produto no catálogo",revisao,
"Product creator","Criador do produto",revisao,
"Product generated","Produto gerado",revisao,
"Product meta field","Meta campo do produto",revisao,
"Product name on catalog","Nome do produto no catálogo",revisao,
"Product sale turnover (Excl. Tax) last 12 month","Volume de negócios de vendas de produtos (excl. Impostos) últimos 12 meses",revisao,
"Product sale turnover (Excl. Tax) per month","Rotatividade de vendas de produtos (excl. Imposto) por mês",revisao,
Production,Produção,revisao,
"Production process","Processo de produção",revisao,
"Products & services","Produtos e serviços",revisao,
Project/Task,"Projeto / Tarefa",revisao,
Prospects,Perspectivas,revisao,
Prototype,Protótipo,revisao,
Qty,,revisao,
Quantity,Quantidade,revisao,
Quarterly,Trimestral,revisao,
Quotation,cotação,revisao,
"Quotation lines","Linhas de cotação",revisao,
"Quotation/sale order created","Pedido de cotação / venda criado",revisao,
"Quotations template","Modelo de cotações",revisao,
"Quotations to merge","Citações para mesclar",revisao,
Quote/Order,"Citação / Ordem",revisao,
Reference,Referência,revisao,
"Reference already existing","Referência já existente",revisao,
References,Referências,revisao,
"Register a deposit","Registrar um depósito",revisao,
Reportings,Reportings,revisao,
Reports,Relatórios,revisao,
"Request reservation","Solicitar reserva",revisao,
"Reservation requested","Reserva solicitada",revisao,
"Reserve all","Reservar todos",revisao,
"SO Tax line","SO linha de imposto",revisao,
"SO Tax lines","SO linhas fiscais",revisao,
"SO line","Linha SO",revisao,
"SO lines","Linhas SO",revisao,
"Sale batch","Lote venda",revisao,
"Sale batches","Lotes de venda",revisao,
"Sale blocking","Bloqueio de venda",revisao,
"Sale config","Configuração de venda",revisao,
"Sale config (${ name })","Configuração de venda ($ {name})",revisao,
"Sale configuration","Configuração de venda",revisao,
"Sale configurations","Configurações de venda",revisao,
"Sale order","Ordem de venda",revisao,
"Sale order line field","Campo de linha de ordem de venda",revisao,
"Sale order lines","Linhas de pedido de venda",revisao,
"Sale order quotation","Cotação de ordem de venda",revisao,
"Sale orders","Ordens de venda",revisao,
"Sale orders ATI/WT","Pedidos de venda ATI / WT",revisao,
"Sale orders to merge","Ordens de venda para mesclar",revisao,
"Sale quotation","Cotação de venda",revisao,
"Sale quotations","Cotações de venda",revisao,
"Sale quotations/orders","Cotações / pedidos de venda",revisao,
SaleOrder.afterDiscount,SaleOrder.afterDiscount,revisao,
SaleOrder.bank,SaleOrder.bank,revisao,
SaleOrder.base,SaleOrder.base,revisao,
SaleOrder.cheque,SaleOrder.cheque,revisao,
SaleOrder.customer,SaleOrder.customer,revisao,
SaleOrder.customerCode,SaleOrder.customerCode,revisao,
SaleOrder.customerRef,SaleOrder.customerRef,revisao,
SaleOrder.date,SaleOrder.date,revisao,
"SaleOrder.deliveryAddress","SaleOrder.deliveryAddress",revisao,
"SaleOrder.deliveryCondition","SaleOrder.deliveryCondition",revisao,
SaleOrder.deliveryDate,SaleOrder.deliveryDate,revisao,
SaleOrder.description,SaleOrder.description,revisao,
SaleOrder.discountAmount,SaleOrder.discountAmount,revisao,
SaleOrder.duration,SaleOrder.duration,revisao,
"SaleOrder.estimatedDeliveryDate","SaleOrder.estimatedDeliveryDate",revisao,
SaleOrder.invoicingAddrs,SaleOrder.invoicingAddrs,revisao,
SaleOrder.isIspmRequired,SaleOrder.isIspmRequired,revisao,
SaleOrder.no,SaleOrder.no,revisao,
SaleOrder.note,SaleOrder.note,revisao,
SaleOrder.order,SaleOrder.order,revisao,
SaleOrder.others,SaleOrder.others,revisao,
"SaleOrder.paymentCondition","SaleOrder.paymentCondition",revisao,
SaleOrder.paymentMode,SaleOrder.paymentMode,revisao,
SaleOrder.periodicity,SaleOrder.periodicity,revisao,
SaleOrder.priceExclTax,SaleOrder.priceExclTax,revisao,
SaleOrder.priceInclTax,SaleOrder.priceInclTax,revisao,
SaleOrder.productCode,SaleOrder.productCode,revisao,
"SaleOrder.productDescription","SaleOrder.productDescription",revisao,
SaleOrder.productName,SaleOrder.productName,revisao,
SaleOrder.proforma,SaleOrder.proforma,revisao,
SaleOrder.qtyUnit,SaleOrder.qtyUnit,revisao,
SaleOrder.quote,SaleOrder.quote,revisao,
SaleOrder.salemanEmail,SaleOrder.salemanEmail,revisao,
SaleOrder.salemanName,SaleOrder.salemanName,revisao,
SaleOrder.salemanPhone,VendaOrder.salemanPhone,revisao,
"SaleOrder.subscriptionContract","SaleOrder.subscriptionContract",revisao,
SaleOrder.supplier,SaleOrder.supplier,revisao,
SaleOrder.supplyRef,SaleOrder.supplyRef,revisao,
SaleOrder.tax,SaleOrder.tax,revisao,
SaleOrder.taxAmount,SaleOrder.taxAmount,revisao,
SaleOrder.totalDiscount,SaleOrder.totalDiscount,revisao,
SaleOrder.totalExclTax,SaleOrder.totalExclTax,revisao,
"SaleOrder.totalExclTaxWithoutDiscount","SaleOrder.totalExclTaxWithoutDiscount",revisao,
SaleOrder.totalInclTax,SaleOrder.totalInclTax,revisao,
SaleOrder.totalTax,SaleOrder.totalTax,revisao,
SaleOrder.unitPrice,SaleOrder.unitPrice,revisao,
SaleOrder.validityDate,SaleOrder.validityDate,revisao,
Sales,Vendas,revisao,
"Sales Details","Detalhes de vendas",revisao,
"Sales Manager","Gerente de vendas",revisao,
"Sales Manager Details","Detalhes do gerente de vendas",revisao,
"Sales Order filters","Filtros de ordem de vendas",revisao,
"Sales TurnOver by Product this year vs last year","Vendas TurnOver por Produto este ano vs ano passado",revisao,
"Sales Turnover (Orders) by month by category","Volume de Vendas (Encomendas) por mês por categoria",revisao,
"Sales Turnover This year vs Last year","Volume de Vendas este ano vs ano passado",revisao,
"Sales Turnover YTD vs Last year by Product Family","Volume de Vendas YTD vs Ano passado por Família de Produtos",revisao,
"Sales distribution per product category","Distribuição de vendas por categoria de produto",revisao,
"Sales distribution per product family","Distribuição de vendas por família de produtos",revisao,
"Sales follow-up","Acompanhamento de vendas",revisao,
"Sales order","Pedido de venda",revisao,
"Sales per country","Vendas por país",revisao,
"Sales turnover comparison per month this year vs past years","Comparação do faturamento de vendas por mês este ano em relação aos anos anteriores",revisao,
"Sales turnover comparison per month this year vs past years by family","Comparação do faturamento de vendas por mês este ano versus anos passados por família",revisao,
"Sales turnover this year vs last year","Volume de vendas este ano vs ano passado",revisao,
"Sales turnover this year vs past years","Volume de vendas este ano vs anos passados",revisao,
"Sales unit","Unidade de vendas",revisao,
SalesMan,Vendedor,revisao,
Salesman,Vendedor,revisao,
"Salesman Details","Detalhes do vendedor",revisao,
"Schedule Event","Programar Evento",revisao,
"See quotation lines","Veja as linhas de cotação",revisao,
"See sale orders lines","Veja linhas de pedidos de venda",revisao,
"Send email","Enviar email",revisao,
Seq.,Seq.,revisao,
Settings,Definições,revisao,
"Shipping costs","Custos de remessa",revisao,
"Short legal note to be displayed on sales order","Nota legal curta a ser exibida no pedido de venda",revisao,
"Show on configurator","Mostrar no configurador",revisao,
"So line creator","Então criador de linha",revisao,
"Specific notes","Notas específicas",revisao,
"Specific package","Pacote específico",revisao,
"Specific tax note","Nota fiscal específica",revisao,
Standard,Padrão,revisao,
"Start date","Data de início",revisao,
Status,Status,revisao,
"Stock Moves","Movimentos de estoque",revisao,
"Stock location","Localização de estoque",revisao,
"Stock moves","Movimentos de estoque",revisao,
"Sub Total gross profit","Lucro bruto total",revisao,
"Sub Total markup","Marcação de Subtotal",revisao,
"Sub line",Sub-linha,revisao,
"Sub margin rate","Taxa de margem secundária",revisao,
"SubTotal cost price","Preço de custo parcial",revisao,
"Subline price only","Apenas preço subliminar",revisao,
Subscription,Inscrição,revisao,
"Subscription text to display","Texto de inscrição para exibir",revisao,
Supplier,Fornecedor,revisao,
"Tacit agreement","Acordo tácito",revisao,
"Target custom model","Modelo personalizado de destino",revisao,
Tax,,revisao,
"Tax Equiv","Tax Equiv",revisao,
"Tax Lines","Linhas Fiscais",revisao,
Taxes,Impostos,revisao,
Team,Equipe,revisao,
Template,Modelo,revisao,
"Template created by","Modelo criado por",revisao,
Templates,Modelos,revisao,
"Test this creator","Teste este criador",revisao,
"The client Partner is required and must be the same for all sale orders","O cliente Parceiro é obrigatório e deve ser o mesmo para todos os pedidos de venda",revisao,
"The company %s doesn't have any configured sequence for sale orders","A empresa% s não possui nenhuma sequência configurada para pedidos de venda",revisao,
"The company is required and must be the same for all sale orders","A empresa é obrigatória e deve ser a mesma para todos os pedidos de venda",revisao,
"The currency is required and must be the same for all sale orders","A moeda é obrigatória e deve ser a mesma para todas as ordens de venda",revisao,
"The field %s is of type %s, but the configured script returned value is of type %s.","O campo% s é do tipo% s, mas o valor retornado do script configurado é do tipo% s.",revisao,
"The sale order was canceled","A ordem de venda foi cancelada",revisao,
"The syntax of the script is correct.","A sintaxe do script está correta.",revisao,
"The total amount of quotation is zero. Do you want to proceed ?","A quantidade total de cotação é zero. Você quer prosseguir ?",revisao,
"This Year To Date","Este ano até a data",revisao,
"This sale order is completed.","Este pedido de venda está concluído.",revisao,
"This script has errors, please see server logs for more details.","Este script tem erros, por favor veja os logs do servidor para mais detalhes.",revisao,
"This script returned value is of type %s, it should return a value of type %s instead.","Este valor de script retornado é do tipo% s, ele deve retornar um valor do tipo% s.",revisao,
Timetable,Calendário,revisao,
Title,Título,revisao,
"To Date","Até a presente data",revisao,
Tools,Ferramentas,revisao,
"Total A.T.I.","Total ATI",revisao,
"Total A.T.I. in company currency","Total ATI na moeda da empresa",revisao,
"Total V.A.T.","IVA total",revisao,
"Total W.T.","Total WT",revisao,
"Total W.T. in company currency","Total WT na moeda da empresa",revisao,
"Total cost in company currency","Custo total na moeda da empresa",revisao,
"Total cost price","Preço total de custo",revisao,
"Total for pack lines","Total para linhas de pacote",revisao,
"Total stock","Estoque total",revisao,
"Total tax","Taxa total",revisao,
"Trading name","Nome comercial",revisao,
TurnOver,TurnOver,revisao,
Turnover,Rotatividade,revisao,
"Turnover (excl. Tax) per saleman","Volume de negócios (excl. Imposto) por vendedor",revisao,
"Turnover (excl. Tax) per team","Rotatividade (excl. Imposto) por equipe",revisao,
"Turnover Study","Estudo de volume de negócios",revisao,
"Turnover per customer category","Volume de negócios por categoria de cliente",revisao,
"Turnover per customer sector","Volume de negócios por setor de clientes",revisao,
"Turnover per customer type","Rotatividade por tipo de cliente",revisao,
"Turnover per month per saleman (4 month)","Rotatividade mensal por vendedor (4 meses)",revisao,
"Turnover per month per saleman (6 month)","Volume de negócios por mês por vendedor (6 meses)",revisao,
Type,Tipo,revisao,
"Type of project's elements generated","Tipo de elementos do projeto gerados",revisao,
Unit,Unidade,revisao,
"Unit cost price in company currency","Preço de custo unitário na moeda da empresa",revisao,
"Unit price A.T.I.","Preço unitário ATI",revisao,
"Unit price W.T.","Preço unitário WT",revisao,
"Unit price discounted","Preço unitário descontado",revisao,
Unrenewed,"Não renovados",revisao,
"Update customer's accepted credit","Atualizar crédito aceito pelo cliente",revisao,
"Update from","Atualização de",revisao,
"Update from configurator","Atualizar do configurador",revisao,
"Update from product","Atualizar do produto",revisao,
"Update lines with selected project","Atualizar linhas com projeto selecionado",revisao,
"User assigned to customer","Usuário atribuído ao cliente",revisao,
"User to fill saleman","Usuário para preencher o vendedor",revisao,
"Validate and generate the line","Valide e gere a linha",revisao,
"Validate changes","Validar alterações",revisao,
Validated,Validado,revisao,
"Validity duration","Duração da validade",revisao,
"Validity duration per default","Duração da validade por padrão",revisao,
Value,Valor,revisao,
"Version Number","Número da versão",revisao,
WT,,revisao,
"Warning, a completed order can't be changed anymore, do you want to continue?","Atenção, um pedido concluído não pode mais ser alterado. Deseja continuar?",revisao,
"Widget Attributes","Atributos do Widget",revisao,
"Word Export","Exportação de palavras",revisao,
Year,Ano,revisao,
"Year 1 To Date","Ano 1 até à data",revisao,
"Year 2 To Date","Ano 2 até hoje",revisao,
Yearly,Anual,revisao,
"You have to choose at least one sale order","Você tem que escolher pelo menos um pedido de venda",revisao,
"You have to choose at least one sale quotation","Você tem que escolher pelo menos uma cotação de venda",revisao,
"You must configure a script to fill the created product code.","Você deve configurar um script para preencher o código do produto criado.",revisao,
"You must configure a script to fill the created product name.","Você deve configurar um script para preencher o nome do produto criado.",revisao,
"You must configure a script to fill the product name in the created sale order line.","Você deve configurar um script para preencher o nome do produto na linha de ordem de venda criada.",revisao,
important,importante,revisao,
info,info,revisao,
success,sucesso,revisao,
value:Sale,"valor: venda",revisao,
warning,Aviso,revisao,
"{{ company.name }}","{{ Nome da empresa }}",revisao,
"{{ stockLocation.name }}",{{stockLocation.name}},revisao,
"{{ tradingName.name }}",{{tradingName.name}},revisao,
