key,message,comment,context
%s : You must add a Axelor back-office email for Paybox for Paybox's configuration %s,%s : você deve adicionar um email de back-office Axelor para a configuração do Paybox for Paybox %s,,
%s : You must add a Paybox public key's path for the Paybox's configuration %s,%s : você deve adicionar o caminho de uma chave pública do Paybox para a configuração do Paybox %s,,
%s : You must add a calculated signature with secret key for the Paybox's configuration %s,%s : Você deve adicionar uma assinatura calculada com chave secreta para a configuração do Paybox %s,,
%s : You must add a journal and a treasury account into payment mode.,%s : Você deve adicionar um diário e uma conta do tesouro no modo de pagamento.,,
%s : You must add a rank number for the Paybox's configuration %s,%s : você deve adicionar um número de classificação para a configuração do Paybox %s,,
%s : You must add a returned URL from Paybox once payment is canceled for the Paybox's configuration %s,%s : Você deve adicionar um URL retornado do Paybox quando o pagamento for cancelado para a configuração do Paybox %s,,
%s : You must add a returned URL from Paybox once payment is done for the Paybox's configuration %s,%s : Você deve adicionar um URL retornado do Paybox assim que o pagamento for feito para a configuração do Paybox %s,,
%s : You must add a returned URL from Paybox once payment is refused for the Paybox's configuration %s,%s : Você deve adicionar um URL retornado do Paybox assim que o pagamento for recusado para a configuração do Paybox %s,,
%s : You must add a site number for the Paybox's configuration %s,%s : você deve adicionar um número de site para a configuração do Paybox %s,,
%s : You must add a transaction devise for the Paybox's configuration %s,%s : Você deve adicionar um planejamento de transação para a configuração do Paybox %s,,
%s : You must add a variables to return by Paybox's list for the Paybox's configuration %s,%s : Você deve adicionar as variáveis a serem retornadas pela lista do Paybox para a configuração do Paybox %s,,
%s : You must add an amount paid.,%s : você deve adicionar um valor pago.,,
%s : You must add an email for partner %s.,%s : você deve adicionar um email para o parceiro %s.,,
%s : You must add an environment URL for the Paybox's configuration %s,%s : você deve adicionar um URL de ambiente para a configuração do Paybox %s,,
%s : You must add an intern id for Paybox's configuration %s,%s : você deve adicionar um ID interno para a configuração do Paybox %s,,
%s : You must configure CFONB for the company %s,%s : você deve configurar o CFONB para a empresa %s,,
%s : You must configure Paybox for the company %s,%s : você deve configurar o Paybox para a empresa %s,,
%s : You must configure a Bank Address for the RIB %s of third-payer %s,%s : você deve configurar um endereço do banco para o RIB %s do terceiro pagador %s,,
%s : You must configure a Bank Code for the RIB %s of third-payer %s,%s : você deve configurar um código do banco para o RIB %s de terceiros pagadores %s,,
%s : You must configure a CFONB TIP and cheque TIP code for the company %s,%s : você deve configurar um CFONB TIP e verificar o código TIP para a empresa %s,,
%s : You must configure a CFONB TIP code for the company %s,%s : você deve configurar um código TIP CFONB para a empresa %s,,
%s : You must configure a CFONB code register end for the company %s,%s : Você deve configurar um final de registro de código CFONB para a empresa %s,,
%s : You must configure a CFONB detail code register for the company %s,%s : você deve configurar um registro de código de detalhe CFONB para a empresa %s,,
%s : You must configure a CFONB direct debit code for the company %s,%s : você deve configurar um código de débito direto CFONB para a empresa %s,,
%s : You must configure a CFONB format direct debit's export's folder for the company %s,%s : você deve configurar uma pasta de exportação de débito direto no formato CFONB para a empresa %s,,
%s : You must configure a CFONB format reimbursement's export's folder for the company %s,%s : você deve configurar a pasta de exportação do reembolso de um formato CFONB para a empresa %s,,
%s : You must configure a CFONB header code register for the company %s,%s : você deve configurar um registro de código de cabeçalho CFONB para a empresa %s,,
%s : You must configure a CFONB internet payment code for the company %s,%s : você deve configurar um código de pagamento pela Internet do CFONB para a empresa %s,,
%s : You must configure a CFONB receiver code register for the company %s,%s : você deve configurar um registro de código do receptor CFONB para a empresa %s,,
%s : You must configure a CFONB rejected direct debit code for the company %s,%s : você deve configurar um código de débito direto rejeitado pelo CFONB para a empresa %s,,
%s : You must configure a CFONB sender code register for the company %s,%s : você deve configurar um registro de código de remetente do CFONB para a empresa %s,,
%s : You must configure a CFONB sender's name/corporate name for the company %s,%s : você deve configurar o nome do remetente / nome corporativo do CFONB para a empresa %s,,
%s : You must configure a CFONB sender's number for the company %s,%s : você deve configurar um número de remetente do CFONB para a empresa %s,,
%s : You must configure a CFONB total code register for the company %s,%s : você deve configurar um registro de código total do CFONB para a empresa %s,,
%s : You must configure a CFONB unpaid TIP code for the company %s,%s : você deve configurar um código TIP não remunerado CFONB para a empresa %s,,
%s : You must configure a CFONB unpaid direct debit code fir the company %s,%s : você deve configurar um código de débito direto não pago CFONB para a empresa %s,,
%s : You must configure a Cash journal type for the company %s,%s : você deve configurar um tipo de diário de caixa para a empresa %s,,
%s : You must configure a Credit note journal type for the company %s,%s : você deve configurar um tipo de diário de notas de crédito para a empresa %s,,
%s : You must configure a Customer credit note journal for the company %s,%s : você deve configurar um diário de nota de crédito do cliente para a empresa %s,,
%s : You must configure a Misc. Operation journal for the company %s,%s : você deve configurar um Misc. Diário de operações da empresa %s,,
%s : You must configure a Purchase journal type for the company %s,%s : você deve configurar um tipo de diário de compra para a empresa %s,,
%s : You must configure a RIB for batch's configurator %s,%s : Você deve configurar um RIB para o configurador do lote %s,,
%s : You must configure a RIB for payment timetable %s,%s : Você deve configurar um RIB para o cronograma de pagamento %s,,
%s : You must configure a RIB for the partner %s,%s : você deve configurar um RIB para o parceiro %s,,
%s : You must configure a Reimbursement journal for the company %s,%s : você deve configurar um diário de reembolso para a empresa %s,,
%s : You must configure a Sales journal for the company %s,%s : você deve configurar um diário de vendas para a empresa %s,,
%s : You must configure a Sales journal type for the company %s,%s : você deve configurar um tipo de diário de vendas para a empresa %s,,
%s : You must configure a Sort Code for the RIB %s of third-payer %s,%s : você deve configurar um código de classificação para o RIB%s do terceiro pagador %s,,
%s : You must configure a Supplier credit note journal for the company %s,%s : você deve configurar um diário de nota de crédito do fornecedor para a empresa %s,,
%s : You must configure a Supplier purchase journal for the company %s,%s : você deve configurar um diário de compras do fornecedor para a empresa %s,,
%s : You must configure a TIP and cheque TIP payment rejects path for the import file for the company %s,%s : você deve configurar um TIP e verificar o caminho de rejeições de pagamento TIP para o arquivo de importação da empresa %s,,
%s : You must configure a TIP and cheque TIP payment's import path for the company %s,%s : você deve configurar um TIP e verificar o caminho de importação do pagamento TIP para a empresa %s,,
%s : You must configure a TIP and cheque TIP temporary import path for the company %s,%s : você deve configurar um TIP e verificar o caminho de importação temporário da TIP para a empresa %s,,
%s : You must configure a TIP and cheque TIP temporary path for the payment reject's file for the company %s,%s : você deve configurar um TIP e verificar o caminho temporário TIP para o arquivo de rejeição de pagamento da empresa %s,,
%s : You must configure a cash difference account for the company %s,%s : você deve configurar uma conta de diferença de caixa para a empresa %s,,
%s : You must configure a cheque rejection sequence for the company %s,%s : você deve configurar uma sequência de rejeição de verificação para a empresa %s,,
%s : You must configure a clearance sequence of the overpayments for the company %s,%s : Você deve configurar uma seqüência de liberação dos pagamentos em excesso para a empresa %s,,
%s : You must configure a company for the fiscal year %s,%s : você deve configurar uma empresa para o ano fiscal %s,,
%s : You must configure a customer account for the company %s,%s : você deve configurar uma conta de cliente para a empresa %s,,
%s : You must configure a debt recovery tab for the company %s,%s : você deve configurar uma guia de recuperação de dívidas para a empresa %s,,
%s : You must configure a direct debit payment mode for the company %s,%s : você deve configurar um modo de pagamento por débito direto para a empresa %s,,
%s : You must configure a direct debit reject sequence\n for the company %s for the journal %s,%s : você deve configurar uma sequência de rejeição de débito direto \ n para a empresa%s do diário %s,,
%s : You must configure a doubtful customer account for the company %s,%s : você deve configurar uma conta de cliente duvidosa para a empresa %s,,
%s : You must configure a factor credit account for the company %s,%s : você deve configurar uma conta de crédito de fator para a empresa %s,,
%s : You must configure a factor debit account for the company %s,%s : você deve configurar uma conta de débito de fator para a empresa %s,,
%s : You must configure a file name for the export of move file for the company %s,%s : você deve configurar um nome de arquivo para a exportação do arquivo de movimentação para a empresa %s,,
%s : You must configure a financial account for then company %s,%s : você deve configurar uma conta financeira para a empresa %s,,
%s : You must configure a number's account for the RIB %s of third-payer %s,%s : você deve configurar a conta de um número para o RIB %s do terceiro pagador %s,,
%s : You must configure a path for the reimbursement rejects import's temporary file for the company %s,%s : Você deve configurar um caminho para o reembolso que rejeita o arquivo temporário da importação para a empresa %s,,
%s : You must configure a path for the reimbursements rejects import's file for the company %s,%s : Você deve configurar um caminho para os reembolsos que rejeitam o arquivo de importação para a empresa %s,,
%s : You must configure a path for the reject's file for the company %s,%s : você deve configurar um caminho para o arquivo de rejeição para a empresa %s,,
%s : You must configure a path for the temporary reject's file for the company %s,%s : você deve configurar um caminho para o arquivo da rejeição temporária para a empresa %s,,
%s : You must configure a payment mode after reject for the company %s,%s : você deve configurar um modo de pagamento após rejeitar a empresa %s,,
%s : You must configure a receipt number (Payment entry) for the company %s,%s : você deve configurar um número de recebimento (entrada de pagamento) para a empresa %s,,
%s : You must configure a reimbursement account for the company %s,%s : você deve configurar uma conta de reembolso para a empresa %s,,
%s : You must configure a reimbursement sequence for the company %s,%s : você deve configurar uma sequência de reembolso para a empresa %s,,
%s : You must configure a reject import letter template for the company %s,%s : você deve configurar um modelo de carta de importação de rejeição para a empresa %s,,
"%s : You must configure a reject/return reason's code's list relating to Card cashing, Direct debit and TIP in general configuration","%s : você deve configurar uma lista de códigos de motivo de rejeição / devolução relacionada ao levantamento de cartão, débito direto e DICA na configuração geral",,
%s : You must configure a rejects journal for the company %s,%s : você deve configurar um diário de rejeições para a empresa %s,,
%s : You must configure a shift to irrecoverable's reason for the company %s,%s : Você deve configurar uma mudança para o motivo irrecuperável da empresa %s,,
%s : You must configure a shifting reason (debt more than six months) for the company %s,%s : Você deve configurar um motivo de mudança (dívida de mais de seis meses) para a empresa %s,,
%s : You must configure a shifting reason (debt more than three months) for the company %s,%s : Você deve configurar um motivo de mudança (dívida superior a três meses) para a empresa %s,,
%s : You must configure a supplier account for the company %s,%s : você deve configurar uma conta de fornecedor para a empresa %s,,
%s : You must configure a tax standard rate for the company %s,%s : você deve configurar uma taxa padrão de imposto para a empresa %s,,
%s : You must configure account clearance for the company %s,%s : você deve configurar a liberação da conta para a empresa %s,,
%s : You must configure account informations for the company %s,%s : você deve configurar as informações da conta para a empresa %s,,
%s : You must configure account's informations for the company %s,%s : você deve configurar as informações da conta para a empresa %s,,
%s : You must configure an advance payment account for the company %s,%s : você deve configurar uma conta de adiantamento para a empresa %s,,
%s : You must configure an amount paid for the payment entry %s.,%s : você deve configurar um valor pago pela entrada de pagamento %s.,,
%s : You must configure an employee account for the company %s,%s : você deve configurar uma conta de funcionário para a empresa %s,,
%s : You must configure an irrevocable doubtful account for the company %s,%s : você deve configurar uma conta duvidosa irrevogável para a empresa %s,,
%s : You must configure an irrevocable journal for the company %s,%s : você deve configurar um diário irrevogável para a empresa %s,,
%s : You must configure an overpayment account clearance journal for the company %s,%s : você deve configurar um diário de liberação de conta de pagamento a maior para a empresa %s,,
%s : You must configure shit to irrecoverable sequence for the company %s,%s : Você deve configurar a merda para a sequência irrecuperável da empresa %s,,
%s : You must select an algorithm hashing type used when calculating the footprint for the configuration of Paybox %s,%s : Você deve selecionar um tipo de hashing de algoritmo usado ao calcular a área de cobertura para a configuração do Paybox %s,,
%s account not found in move %s,%s  conta não encontrada no movimento %s,,
(Debit %s account %s amount %s - Credit %s account %s amount %s),(Débito %s conta %s quantidade %s – Crédito %s conta %s quantidade %s),,
* %s Account(s) situation(s) treated,* %s Situação da (s) conta (s) tratada (s),,
* %s Invoice(s) treated,* %s fatura (s) tratada (s),,
80,,,
<span class='label label-important'>Payment vouchers on invoice setting is disabled.</span>,<span class='label label-important'>Os comprovantes de pagamento na configuração da fatura estão desativados.</span>,,
"A chart or chart structure of accounts already exists, please delete the hierarchy between accounts in order to import a new chart.","Já existe uma estrutura de gráfico ou gráfico de contas, exclua a hierarquia entre contas para importar um novo gráfico.",,
A move cannot be empty,Um movimento não pode estar vazio,,
A tax line is missing,Uma linha de imposto está faltando,,
Acc. Clearance,Acc. Liberação,,
Account,Conta,,
Account Chart,Gráfico de conta,,
Account Invoice Summary,Resumo da fatura da conta,,
Account List,Lista de contas,,
Account Managements,Gerenciamento de conta,,
Account Type,tipo de conta,,
Account balances from all accounts situations (%s) has been updated.,Os saldos de contas de todas as situações de contas (%s) foram atualizados.,,
"Account balances of %s accounting situation has not been updated, you must run the contact account batch update.","Os saldos de conta da situação de contabilidade %s não foram atualizados, você deve executar a atualização em lote da conta de contato.",,
Account calculation configuration,Configuração de cálculo da conta,,
Account chart,Gráfico de conta,,
Account clearance,Apuramento da conta,,
Account clearance date,Data de apuramento da conta,,
Account clearance journal,Diário de apuração de contas,,
Account clearance operations,Operações de limpeza de conta,,
Account code,Código de conta,,
Account config (${ name }),Configuração da conta (${name}),,
Account configuration,Configuração da conta,,
Account configurations,Configurações de conta,,
Account details,Detalhes da conta,,
Account equivalence,Equivalência de conta,,
Account equivalences,Equivalências de conta,,
Account management list,Lista de gerenciamento de contas,,
Account missing on configuration for line : %s (company : %s),Conta faltando na configuração da linha: %s (empresa: %s),,
Account missing on the tax line : %s (company : %s),Conta faltando na linha de imposto: %s (empresa: %s),,
Account move,Movimento da conta,,
Account move %s has a total debit different than total credit : %s <> %s,O movimento da conta %s tem um débito total diferente do crédito total: %s <> %s,,
Account moves,Movimentos da conta,,
Account name,Nome da conta,,
Account of purchase fixed assets,Conta de ativos fixos de compra,,
Account to replace,Conta para substituir,,
Account to set,Conta para definir,,
Account type,Tipo de conta,,
Account types,Tipos de conta,,
AccountConfig.Customers,,,
AccountConfig.Employees,,,
AccountConfig.Suppliers,,,
Accounting,Contabilidade,,
Accounting Batch,Lote Contábil,,
Accounting Dashboard,Painel de Contabilidade,,
Accounting Date,Data contábil,,
Accounting Daybook,Diário contábil,,
Accounting Details,Detalhes contábeis,,
Accounting Export,Exportação Contábil,,
Accounting Export N°,Exportação Contábil N°,,
Accounting Exports/Reports,Exportações Contábeis / Relatórios,,
Accounting Reconcile,Reconciliação Contábil,,
Accounting account,Conta contábil,,
Accounting balance,Saldo contábil,,
Accounting batch,Lote Contábil,,
Accounting batches,Lotes contábeis,,
Accounting configuration,Configuração de contabilidade,,
Accounting configuration is missing for Product: %s (company: %s),Configuração de contabilidade está faltando para o produto: %s (empresa: %s),,
Accounting details,Detalhes contábeis,,
Accounting export,Exportação contábil,,
Accounting exports,Exportação contábil,,
Accounting information,Informação contábil,,
Accounting report,Relatório contábil,,
Accounting reports,Relatórios contábeis,,
Accounting settings,Configurações de contabilidade,,
Accounting situation,Situação contábil,,
Accounting situation %s,Situação contábil %s,,
Accounting situations,Situações contábeis,,
Accounting.Account,,,
Accounting.Accounts,,,
Accounting.PartnerAccountCreation.None,,,
Accounting.toAccount,,,
AccountingReport.control,,,
AccountingReport.editionDate,,,
AccountingReport.recapByAccount,,,
AccountingReport.totalCreditAccount,,,
AccountingReport.totalDebitAccount,,,
AccountingReportType1.balance,,,
AccountingReportType1.company,,,
AccountingReportType1.credit,,,
AccountingReportType1.date,,,
AccountingReportType1.debit,,,
AccountingReportType1.description,,,
AccountingReportType1.endDate,,,
AccountingReportType1.from,,,
AccountingReportType1.journal,,,
AccountingReportType1.partner,,,
AccountingReportType1.paymentMode,,,
AccountingReportType1.period,,,
AccountingReportType1.title,,,
AccountingReportType1.to,,,
AccountingReportType1.total,,,
AccountingReportType11.daySubTotal,,,
AccountingReportType15.company,,,
AccountingReportType15.from,,,
AccountingReportType15.printDate,,,
AccountingReportType15.title,,,
AccountingReportType15.to,,,
AccountingReportType15.vatTotal,,,
AccountingReportType15.year,,,
AccountingReportType16.account_name,,,
AccountingReportType16.acquisition_date,,,
AccountingReportType16.asset_name,,,
AccountingReportType16.company,,,
AccountingReportType16.computaion_method,,,
AccountingReportType16.currency,,,
AccountingReportType16.duration,,,
AccountingReportType16.endDate,,,
AccountingReportType16.from,,,
AccountingReportType16.gross_value,,,
AccountingReportType16.period,,,
AccountingReportType16.reference,,,
AccountingReportType16.title,,,
AccountingReportType16.to,,,
AccountingReportType16.year,,,
AccountingReportType17.acquisition,,,
AccountingReportType17.acquisition_date,,,
AccountingReportType17.asset_disposal,,,
AccountingReportType17.asset_name,,,
AccountingReportType17.company,,,
AccountingReportType17.computation_method,,,
AccountingReportType17.currency,,,
AccountingReportType17.depreciation,,,
AccountingReportType17.depreciation_charge,,,
AccountingReportType17.duration,,,
AccountingReportType17.endDate,,,
AccountingReportType17.from,,,
AccountingReportType17.gross_values,,,
AccountingReportType17.original_value,,,
AccountingReportType17.period,,,
AccountingReportType17.reference,,,
AccountingReportType17.residual_value,,,
AccountingReportType17.title,,,
AccountingReportType17.to,,,
AccountingReportType17.year,,,
AccountingReportType17.year_end_value,,,
AccountingReportType17.year_start_value,,,
AccountingReportType2.account,,,
AccountingReportType2.accountLabel,,,
AccountingReportType2.balance,,,
AccountingReportType2.company,,,
AccountingReportType2.credit,,,
AccountingReportType2.debit,,,
AccountingReportType2.endDate,,,
AccountingReportType2.from,,,
AccountingReportType2.generalBalance,,,
AccountingReportType2.journal,,,
AccountingReportType2.paymentMode,,,
AccountingReportType2.period,,,
AccountingReportType2.title,,,
AccountingReportType2.to,,,
AccountingReportType2.totalCredit,,,
AccountingReportType2.totalDebit,,,
AccountingReportType2000.accountType,,,
AccountingReportType2000.amount,,,
AccountingReportType2000.analyticAccount,,,
AccountingReportType2000.analyticAccountCode,,,
AccountingReportType2000.analyticAccountName,,,
AccountingReportType2000.analyticAxis,,,
AccountingReportType2000.analyticAxisCode,,,
AccountingReportType2000.analyticAxisName,,,
AccountingReportType2000.analyticJournal,,,
AccountingReportType2000.company,,,
AccountingReportType2000.endDate,,,
AccountingReportType2000.from,,,
AccountingReportType2000.percentage,,,
AccountingReportType2000.title,,,
AccountingReportType2000.to,,,
AccountingReportType2000.totalPerAnalyticAccount,,,
AccountingReportType2000.totalPerAnalyticAxis,,,
AccountingReportType2000.totalPerAnalyticJournal,,,
AccountingReportType6.title,,,
AccountingReportType7.dueDate,,,
AccountingReportType7.journalCode,,,
AccountingReportType7.reconcileGroup,,,
AccountingReportType7.title,,,
AccountingSituation.debtRecoveryLevelLabel,,,
Acquisition date and first depreciation date should not be more than one depreciation period apart.,A data de aquisição e a primeira data de depreciação não devem ser separadas por mais de um período de depreciação.,,
Acquisitions,Aquisições,,
Action,Ação,,
Actions,Ações,,
Active,Ativo,,
Active UMR,UMR ativo,,
Active bank details,Detalhes bancários ativos,,
Active level,Nível ativo,,
Add Move line N° in the description,Adicione a linha Mover N° na descrição,,
Add an email for payment through Paybox,Adicione um email para pagamento através do Paybox,,
Address,Endereço,,
Address unknown,Endereço desconhecido,,
Adjust fiscal year,Ajustar o ano fiscal,,
Adjusting Move,Ajuste de movimento,,
Advance Payment,Pagamento adiantado,,
Advance Payment Account,Conta de pagamento antecipado,,
Advance Payment Imputation,Imputação de pagamento antecipado,,
Advance move line,Linha de movimento avançado,,
Advance payment invoice,Fatura de pagamento antecipado,,
Advance payment product,Produto de pagamento antecipado,,
Advance payments,Adiantamentos,,
Advance/Payment move,Adiantamento / pagamento,,
Advanced,Avançado,,
Aged Balance,Saldo Envelhecido,,
Alarm,Alarme,,
Algorithm hashing type to calculate footprint,Tipo de hash de algoritmo para calcular a autenticação,,
All budgets,Todos os orçamentos,,
Allocated amount,Quantidade alocada,,
Allow cancelation of ventilated invoice,Permitir cancelamento de fatura registrada,,
Allow payments greater than due amount,Permitir pagamentos superiores ao montante devido,,
Allow removal of validated move,Permitir remoção de movimento validado,,
Allowed payment range,Intervalo de pagamento permitido,,
Already printed,Já impresso,,
Amount,Montante,,
Amount A.T.I.,Quantidade ATI,,
Amount A.T.I. in Acc. currency,Quantidade ATI em Acc. moeda,,
Amount Remaining to allocate,Quantidade restante para alocar,,
Amount Tax in Acc. currency,Montante do Imposto em Acc. moeda,,
Amount already paid,Montante já pago,,
Amount due,Valor devido,,
Amount exported for direct debit,Quantidade exportada para débito direto,,
Amount for each line,Quantidade para cada linha,,
Amount in Acc. currency,Montante em Acc. moeda,,
Amount paid,Quantia paga,,
Amount paid A.T.I.,Quantia paga pela ATI,,
Amount paid in currency,Montante pago em moeda,,
Amount paid/reconciled,Quantia paga / reconciliada,,
Amount reconciled,Montante reconciliado,,
Amount rejected,Quantidade rejeitada,,
Amount remaining,Montante restante,,
Amount remaining before cashing,Quantidade restante antes de descontar,,
Amount remaining to allocate,Quantidade restante para alocar,,
Amount to reimburse,Quantia para reembolsar,,
An accounting moveline must have either a credit value or a debit value.,Uma linha de movimento contábil deve ter um valor de crédito ou um valor de débito.,,
An analytic distribution is set in product but the account used do not allow analytic distribution,"Uma distribuição analítica é definida no produto, mas a conta usada não permite a distribuição analítica",,
Analytic,Analítico,,
Analytic Acc.,Ac. Analítico,,
Analytic Account,Conta analítica,,
Analytic Account details,Detalhes da conta analítica,,
Analytic Accounts,Contas analíticas,,
Analytic Axis,Eixo analítico,,
Analytic Distribution Template,Modelo de Distribuição Analítica,,
Analytic Journal,Diário analítico,,
Analytic Journal Type,Tipo de diário analítico,,
Analytic Move Line,Linha de movimento analítico,,
Analytic Move Lines,Linhas de movimento analítico,,
