key,message,comment,context
"Alpha-2 code (ISO)","Código alfa-2 (ISO)",revisao,
"Alpha-3 code (ISO)","Código Alfa-3 (ISO)",revisao,
"Always A.T.I.","Sempre ATI",revisao,
"Always W.T.","Sempre WT",revisao,
"Amount/%","Montante/%",revisao,
Analytics,Analytics,revisao,
Anomalies,Anomalias,revisao,
Anomaly,Anomalia,revisao,
"App base","Base de aplicativos",revisao,
"Applicable dates","Datas aplicáveis",revisao,
Application,Aplicação,revisao,
"Application begin date","Data de começo de aplicação",revisao,
"Application end date","Data de término do aplicativo",revisao,
"Application start Date","Data de início do aplicativo",revisao,
"Application type","Tipo de aplicação",revisao,
"Apply on","Aplicar em",revisao,
April,abril,revisao,
Archived,Arquivado,revisao,
"Are you sure wants to replace ?","Tem certeza que quer substituir?",revisao,
"Are you sure you want to start the import?","Tem certeza de que deseja iniciar a importação?",revisao,
"Area name","Nome da área",revisao,
"Article dimension","Dimensão do artigo",revisao,
"Article volume","Artigo volume",revisao,
Artmin,Artmin,revisao,
"Assigned to","Atribuído a",revisao,
"Assigned to user","Atribuído ao usuário",revisao,
"At least one iban code you have entered for this partner is not valid. Here is the list of invalid codes : %s","Pelo menos um código iban que você inseriu para esse parceiro não é válido. Aqui está a lista de códigos inválidos:% s",revisao,
"Attached files","Arquivos anexados",revisao,
"Attachment directory OR Application source does not exist","Diretório de anexos OU fonte de aplicativo não existe",revisao,
Attendees,Participantes,revisao,
Attributes,Atributos,revisao,
August,agosto,revisao,
"Authority Partner","Parceiro de autoridade",revisao,
Authorization,Autorização,revisao,
Availability,Disponibilidade,revisao,
Available,acessível,revisao,
"Average Price","Preço médio",revisao,
BBAN,BBAN,revisao,
"BBan Key","Chave do BBan",revisao,
BIC,,revisao,
"BIC (Bank Identifier)","BIC (identificação do banco)",revisao,
Back,"De volta",revisao,
Balance,Equilibrar,revisao,
Bank,Banco,revisao,
"Bank Code","Código bancário",revisao,
"Bank Details","Detalhes bancários",revisao,
"Bank Details list","Lista de detalhes do banco",revisao,
"Bank Identifier Code","Código de identificação bancária",revisao,
"Bank Identifier Codes","Códigos de Identificador do Banco",revisao,
"Bank Name","Nome do banco",revisao,
"Bank accounts","contas bancárias",revisao,
"Bank card","cartão do banco",revisao,
"Bank details","detalhes bancários",revisao,
"Bank order config.","Configuração do pedido bancário.",revisao,
"Bank payment config","Configuração de pagamento bancário",revisao,
Barcode,"Código de barras",revisao,
"Barcode Type","Tipo de código de barras",revisao,
"Barcode format not supported","Formato de código de barras não suportado",revisao,
"Barcode type configuration","Configuração do tipo de código de barras",revisao,
"Barcode type configurations","Configurações de tipo de código de barras",revisao,
"Base Batch","Lote Base",revisao,
"Base batch","Lote base",revisao,
"Base batches","Lotes base",revisao,
"Based on","Baseado em",revisao,
Batch,Lote,revisao,
"Batch %s unknown","Lote% s desconhecido",revisao,
"Batch calendar synchronization","Sincronização de calendário em lote",revisao,
"Batch code","Código de lote",revisao,
"Batch report:","Relatório em lote:",revisao,
"Batch service select","Seleção de serviço de lote",revisao,
Batches,Lotes,revisao,
Batchs,Lotes,revisao,
"Be aware that the address is already in use on other documents, do you still want to modify it ?","Esteja ciente de que o endereço já está em uso em outros documentos, você ainda deseja modificá-lo?",revisao,
"Bean is not an instance of","O bean não é um exemplo de",revisao,
"Bill of materials","Lista de materiais",revisao,
"Binding file","Arquivo de ligação",revisao,
"Birt Template","Modelo Birt",revisao,
"Birt Template parameter","Parâmetro do modelo Birt",revisao,
"Birt Template parameters","Parâmetros do modelo Birt",revisao,
"Birt Templates","Modelos Birt",revisao,
"Birt template","Modelo de Birt",revisao,
"Block until","Bloquear até",revisao,
Blocked,Bloqueado,revisao,
Blocking,Bloqueio,revisao,
"Blocking Type","Tipo de bloqueio",revisao,
"Blocking done by","Bloqueio feito por",revisao,
"Blocking follow-up List","Bloqueio de lista de acompanhamento",revisao,
"Blocking reason","Razão de bloqueio",revisao,
"Blocking reasons","Razões de bloqueio",revisao,
Blockings,Bloqueios,revisao,
Boolean,boleano,revisao,
"Both currencies must be saved before currency rate apply","Ambas as moedas devem ser salvas antes da aplicação da taxa de câmbio",revisao,
"Branch Identifier (Branch Code)","Identificador de ramificação (código de ramificação)",revisao,
"Business Party Prefix (Bank Code)","Prefixo da parte comercial (código do banco)",revisao,
"Business Party Suffix (Location Code)","Sufixo de festa de negócios (código de localização)",revisao,
Busy,Ocupado,revisao,
Buy,,revisao,
"Buy and produce","Compre e produza",revisao,
CALENDAR_SERVER,CALENDAR_SERVER,revisao,
CGP,,revisao,
CHANDLER,CHANDLER,revisao,
CID,,revisao,
CODABAR,CODABAR,revisao,
CODE_128,CODE_128,revisao,
CODE_39,CÓDIGO_39,revisao,
COG,,revisao,
"CRM config","Configuração de CRM",revisao,
CSV,,revisao,
"CSV File","Arquivo CSV",revisao,
"Calculation method","Método de cálculo",revisao,
Calendar,Calendário,revisao,
"Calendar Configurations","Configurações de calendário",revisao,
"Calendar User","Usuário do calendário",revisao,
"Calendar Users","Usuários do calendário",revisao,
"Calendar configuration","Configuração do calendário",revisao,
"Calendar configuration not valid","Configuração de calendário não válida",revisao,
"Calendar configurations","Configurações de calendário",revisao,
"Calendar permission","Permissão de calendário",revisao,
"Calendar permissions","Permissões de calendário",revisao,
"Calendar synchronization","Sincronização de calendários",revisao,
Calendars,Calendários,revisao,
"Calendars Configuration","Configuração de calendários",revisao,
"Calendars are empty, there is no event to synchronize.","Os calendários estão vazios, não há eventos para sincronizar.",revisao,
"Calendars permissions","Permissões de calendários",revisao,
Call,Ligar,revisao,
"Calling code","Código de chamada",revisao,
"Can't generate draft sequence number on an unsaved record.","Não é possível gerar o número de sequência do rascunho em um registro não salvo.",revisao,
"Cancel Reason","Cancelar motivo",revisao,
"Cancel Reasons","Cancelar motivos",revisao,
Canton,Cantão,revisao,
"Canton Code","Código de Cantão",revisao,
Cantons,Cantões,revisao,
"Can’t convert into an individual partner from scratch.","Não é possível converter em um parceiro individual a partir do zero.",revisao,
Carrier,Transportadora,revisao,
Cash,Dinheiro,revisao,
Catalog,Catálogo,revisao,
"Categories tree","Árvore de categorias",revisao,
Categorization,Categorização,revisao,
Category,Categoria,revisao,
Center,Centro,revisao,
"Change password","Mudar senha",revisao,
"Change password?","Mudar senha?",revisao,
Chart,Gráfico,revisao,
"Check Duplicate","Verificar duplicado",revisao,
"Check duplicate","Verifique duplicado",revisao,
"Check expiration date at stock move realization","Verifique a data de vencimento na realização da movimentação de estoque",revisao,
"Check query","Verificar consulta",revisao,
Cheque,Verifica,revisao,
Choose,Escolher,revisao,
Cities,Cidades,revisao,
City,Cidade,revisao,
"Civil Year","Ano Civil",revisao,
"Civil year already exist for ${fromDate.format(java.time.format.DateTimeFormatter.ofPattern('dd/MM/yyyy'))} and ${toDate.format(java.time.format.DateTimeFormatter.ofPattern('dd/MM/yyyy'))}.","O ano civil já existe para $ {fromDate.format (java.time.format.DateTimeFormatter.ofPattern (&#39;dd / MM / yyyy&#39;))} e $ {toDate.format (java.time.format.DateTimeFormatter.ofPattern (&#39;dd / MM / aaaa &#39;))}.",revisao,
Civility,Civilidade,revisao,
"Classic products","Produtos clássicos",revisao,
"Clear selection","Seleção clara",revisao,
Client,Cliente,revisao,
"Client portal access","Acesso ao portal do cliente",revisao,
"ClientSituation.12MonthTurnover","Situação do cliente.12MonthTurnover",revisao,
ClientSituation.address,ClientSituation.address,revisao,
"ClientSituation.avgOrderAmt","ClientSituation.avgOrderAmt",revisao,
"ClientSituation.commercialData","ClientSituation.commercialData",revisao,
ClientSituation.contact,ClientSituation.contact,revisao,
ClientSituation.contacts,ClientSituation.contacts,revisao,
ClientSituation.custRef,ClientSituation.custRef,revisao,
ClientSituation.date,ClientSituation.date,revisao,
"ClientSituation.dueBalance","ClientSituation.dueBalance",revisao,
ClientSituation.dueDate,ClientSituation.dueDate,revisao,
ClientSituation.email,ClientSituation.email,revisao,
ClientSituation.fax,ClientSituation.fax,revisao,
"ClientSituation.financialData","ClientSituation.financialData",revisao,
"ClientSituation.fixedPhone","ClientSituation.fixedPhone",revisao,
"ClientSituation.followedBy","ClientSituation.followedBy",revisao,
ClientSituation.function,ClientSituation.function,revisao,
ClientSituation.invoices,ClientSituation.invoices,revisao,
ClientSituation.lastCall,ClientSituation.lastCall,revisao,
"ClientSituation.lastMeetingDate","ClientSituation.lastMeetingDate",revisao,
"ClientSituation.lastOrder","ClientSituation.lastOrder",revisao,
ClientSituation.mobile,ClientSituation.mobile,revisao,
ClientSituation.name,ClientSituation.name,revisao,
"ClientSituation.nextMeetingDate","ClientSituation.nextMeetingDate",revisao,
"ClientSituation.nextOutgoingCall","ClientSituation.nextOutgoingCall",revisao,
ClientSituation.num,ClientSituation.num,revisao,
"ClientSituation.orderFreq","ClientSituation.orderFreq",revisao,
ClientSituation.orders,ClientSituation.orders,revisao,
ClientSituation.phone,ClientSituation.phone,revisao,
"ClientSituation.recoverableBalance","ClientSituation.recoverableBalance",revisao,
ClientSituation.refDoc,ClientSituation.refDoc,revisao,
"ClientSituation.reference","ClientSituation.reference",revisao,
ClientSituation.status,ClientSituation.status,revisao,
ClientSituation.team,ClientSituation.team,revisao,
ClientSituation.title,ClientSituation.title,revisao,
"ClientSituation.toInvoice","ClientSituation.toInvoice",revisao,
ClientSituation.toPay,ClientSituation.toPay,revisao,
ClientSituation.totalATI,ClientSituation.totalATI,revisao,
"ClientSituation.totalBalance","ClientSituation.totalBalance",revisao,
ClientSituation.totalHT,ClientSituation.totalHT,revisao,
ClientSituation.totalTax,ClientSituation.totalTax,revisao,
ClientSituation.website,ClientSituation.website,revisao,
ClientSituation.with,ClientSituation.with,revisao,
"Close period","Período próximo",revisao,
Closed,Fechadas,revisao,
"Closing a period brings irrevocable integration of a move in Moves book","Fechar um período traz integração irrevogável de um movimento no livro Moves",revisao,
"Closure date","Data de encerramento",revisao,
Code,Código,revisao,
"Code length should be greater than 2.","O tamanho do código deve ser maior que 2.",revisao,
Coeff,Coeff,revisao,
Coeff.,Coeff.,revisao,
"Coefficient for bonus","Coeficiente para bônus",revisao,
"Coefficient for leave","Coeficiente para licença",revisao,
"Color code (hex)","Código de cor (hex)",revisao,
Comments,Comentários,revisao,
Companies,Empresas,revisao,
"Companies associated to","Empresas associadas a",revisao,
Company,Empresa,revisao,
"Company Footer","Rodapé da empresa",revisao,
"Company Header","Cabeçalho da empresa",revisao,
"Company PhoneBook","Telefone da empresa",revisao,
"Company department","Departamento da empresa",revisao,
"Company departments","Departamentos da empresa",revisao,
"Company phoneBook","Telefone da empresa",revisao,
Complement,Complemento,revisao,
Component,Componente,revisao,
"Compute Discount Separately","Computar desconto separadamente",revisao,
"Compute Method for Discounts","Método de cálculo para descontos",revisao,
Configuration,Configuração,revisao,
"Configuration file","Arquivo de configuração",revisao,
Configurations,Configurações,revisao,
Configurator,Configurador,revisao,
Confirm,confirme,revisao,
"Confirm password","Confirme a Senha",revisao,
"Confirm password doesn't match with new password.","Confirme a senha não corresponde à nova senha.",revisao,
Connect,Conectar,revisao,
"Connection settings","Configurações de conexão",revisao,
"Connection successful","Conexão bem sucedida",revisao,
Contact,Contato,revisao,
"Contact Dashboard","Entre em contato com o Dashboard",revisao,
"Contact Information","Informações de contato",revisao,
"Contact PhoneBook","Telefone de contato",revisao,
"Contact address","Endereço de contato",revisao,
"Contact details","Detalhes do contato",revisao,
Contacts,Contatos,revisao,
Contains,Contém,revisao,
Content,Conteúdo,revisao,
Contenu,Contenu,revisao,
"Contract Manager","Gerente de contratos",revisao,
Convert,Converter,revisao,
"Convert demo file","Converter arquivo de demonstração",revisao,
"Convert into an individual partner","Converta em um parceiro individual",revisao,
Copy,"cópia de",revisao,
"Cost price","Preço de custo",revisao,
"Cost type","Tipo de custo",revisao,
Costs,Custos,revisao,
Countries,Países,revisao,
Country,País,revisao,
"Country Code","Código do país",revisao,
"Country name","Nome do país",revisao,
Create,Crio,revisao,
"Create Partner","Criar parceiro",revisao,
"Create bank order","Criar pedido bancário",revisao,
"Create employee","Crie empregado",revisao,
"Create menu entry","Criar entrada de menu",revisao,
"Create production order (${ name })","Criar ordem de produção ($ {name})",revisao,
"Created by","Criado por",revisao,
"Created on","Criado em",revisao,
Creation,Criação,revisao,
Creations,Criações,revisao,
"Credit Balance","Balanco de credito",revisao,
"Csv generated","Csv gerado",revisao,
Currencies,Moedas,revisao,
Currency,Moeda,revisao,
"Currency Ws URL","URL da moeda Ws",revisao,
"Currency conversion","Conversão de moeda",revisao,
"Currency conversion line","Linha de conversão de moeda",revisao,
"Currency conversion lines","Linhas de conversão de moeda",revisao,
"Currency conversion table","Tabela de conversão de moeda",revisao,
"Currency conversion webservice not working","Serviço Web de conversão de moeda não está funcionando",revisao,
"Current Products","Produtos atuais",revisao,
"Current domain","Domínio atual",revisao,
"Current password","Senha atual",revisao,
"Current user password is not provided.","A senha atual do usuário não é fornecida.",revisao,
"Current user password is wrong.","A senha atual do usuário está errada.",revisao,
"Current user's active company address is not set","O endereço da empresa ativa do usuário atual não está definido",revisao,
Customer,Cliente,revisao,
"Customer Situation","Situação do cliente",revisao,
"Customer catalog","Catálogo de clientes",revisao,
"Customer recovery","Recuperação de clientes",revisao,
Customers,clientes,revisao,
"Customers by Industry Sector","Clientes por setor industrial",revisao,
"Customers by country","Clientes por país",revisao,
"Customers by saleman","Clientes por saleman",revisao,
Customised,Personalizado,revisao,
"Customised products","Produtos personalizados",revisao,
"Cycle counting","Contagem cíclica",revisao,
DATA_MATRIX,"MATRIZ DE DADOS",revisao,
DEPT,DEPT,revisao,
"Daily Work Hours","Horário de trabalho diário",revisao,
Dashboard,"painel de controle",revisao,
"Data file","Arquivo de dados",revisao,
"Data(s)","Dados (s)",revisao,
Date,Encontro,revisao,
DateTime,"Data hora",revisao,
Day,,revisao,
"Days Unit","Unidade de dias",revisao,
"Debit Balance","Saldo Débito",revisao,
Debit_block,Debit_block,revisao,
December,dezembro,revisao,
Decimal,Decimal,revisao,
Default,Padrão,revisao,
"Default Bank Account","Conta bancária padrão",revisao,
"Default Partner language","Idioma padrão do parceiro",revisao,
"Default Project unit","Unidade de projeto padrão",revisao,
"Default address","Endereço padrão",revisao,
"Default home action.","Ação inicial padrão.",revisao,
"Default supplier","Fornecedor padrão",revisao,
"Default zoom","Zoom padrão",revisao,
"Define sub bill of material","Definir subcarta de material",revisao,
"Define the shipping coef by partner","Definir o coef de envio por parceiro",revisao,
Delete,Excluir,revisao,
"Delete menu entry","Excluir entrada de menu",revisao,
Delivery,Entrega,revisao,
"Delivery address","Endereço de entrega",revisao,
Demography,Demografia,revisao,
Department,Departamento,revisao,
"Department Cantons List","Lista dos cantões do departamento",revisao,
"Department Name","Nome do departamento",revisao,
"Department city List","Lista de cidades do departamento",revisao,
Departments,Departamentos,revisao,
Dept./Div.,Dept./Div.,revisao,
Description,Descrição,revisao,
"Destination Currency","Moeda de Destino",revisao,
Details,Detalhes,revisao,
Diameter,Diâmetro,revisao,
"Direct debit","Débito Direto",revisao,
Discount,Desconto,revisao,
"Discount/Additionnal/Replace","Desconto / Adicional / Substituir",revisao,
"Distribution precisions (POB, Village...)","Precisões de distribuição (POB, Village ...)",revisao,
"Document concerned","Documento em causa",revisao,
Documents,Documentos,revisao,
Dr,,revisao,
Duplicate,Duplicado,revisao,
"Duplicate Object","Objeto Duplicado",revisao,
"Duplicate finder field '%s' is not found inside model '%s'","O campo localizador duplicado &#39;% s&#39; não foi encontrado dentro do modelo &#39;% s&#39;",revisao,
"Duplicate records","Registros duplicados",revisao,
Duration,Duração,revisao,
Durations,"As duracoes",revisao,
"Dutch Beta","Dutch Beta",revisao,
EAN_13,EAN_13,revisao,
EAN_8,EAN_8,revisao,
ECB,,revisao,
"Ebics certificate","Certificado de Ebics",revisao,
"Ebics certificates","Certificados de Ebics",revisao,
"Economic area","Área econômica",revisao,
"Economic areas","Áreas Econômicas",revisao,
"Economic manuf. qty","Produção econômica quantidade",revisao,
"Edit product barcode type","Editar o tipo de código de barras do produto",revisao,
"Electronic signature","Assinatura Eletrônica",revisao,
Email,"O email",revisao,
"Email Page","Página de e-mail",revisao,
"Email accounts","Contas de e-mail",revisao,
"Email address","Endereço de e-mail",revisao,
"Email address already linked with another partner","Endereço de e-mail já vinculado a outro parceiro",revisao,
Emails,Emails,revisao,
Employee,Empregado,revisao,
"Employee List","Lista de empregados",revisao,
"Employees (Nbr)","Empregados (Nbr)",revisao,
"Enable trading names management","Ativar gerenciamento de nomes comerciais",revisao,
"End Date","Data final",revisao,
"End date","Data final",revisao,
"End date t","Data final",revisao,
"Enter proper 'From' and 'To' date.","Digite a data apropriada de &#39;De&#39; e &#39;Até&#39;.",revisao,
"Entities you wish to follow by email","Entidades que você deseja seguir por e-mail",revisao,
Envelope,Envelope,revisao,
Equal,Igual,revisao,
"Error : Data file is unreachable.","Erro: o arquivo de dados está inacessível.",revisao,
"Error : Incorrect query for the querie %s","Erro: consulta incorreta para a consulta% s",revisao,
"Error : Mapping file is not found.","Erro: o arquivo de mapeamento não foi encontrado.",revisao,
"Error : Mapping file is unreachable.","Erro: o arquivo de mapeamento está inacessível.",revisao,
"Error : There is no query set for the querie %s","Erro: Não há nenhuma consulta definida para a consulta% s",revisao,
"Error : a request has to be set for the indicatior generator %s","Erro: uma solicitação deve ser definida para o gerador indicativo% s",revisao,
"Error : incorrect request for the indicatior generator %s","Erro: pedido incorreto para o gerador indicatior% s",revisao,
"Error : no code has been set","Erro: nenhum código foi definido",revisao,
"Error : no export path has been set","Erro: nenhum caminho de exportação foi definido",revisao,
"Error in Connection","Erro na conexão",revisao,
"Error in print. Please check report configuration and print setting.","Erro na impressão. Por favor, verifique a configuração do relatório e a configuração de impressão.",revisao,
"Error while creating the file","Erro ao criar o arquivo",revisao,
Event,Evento,revisao,
Events,Eventos,revisao,
"Events planning","Planejamento de eventos",revisao,
"Events planning line","Linha de planejamento de eventos",revisao,
"Events planning lines","Linhas de planejamento de eventos",revisao,
Excel,Excel,revisao,
"Exchange rate","Taxa de câmbio",revisao,
Exclusive,Exclusivo,revisao,
Execute,Executar,revisao,
Execution,Execução,revisao,
Export,Exportar,revisao,
"Export Address","Endereço de exportação",revisao,
"Export Date","Data de exportação",revisao,
"Export Excel","Exportar Excel",revisao,
"Export Object","Exportar Objeto",revisao,
"Export PDF","Exportar PDF",revisao,
"Export addresses","Endereços de exportação",revisao,
"Export calendar","Calendário de exportação",revisao,
"Export file","Arquivo de exportação",revisao,
"Export format","Formato de exportação",revisao,
"Export indicators","Indicadores de exportação",revisao,
"Export limit must be greater than query fetch size.","O limite de exportação deve ser maior que o tamanho da busca.",revisao,
"Export limit must be greater than zero.","O limite de exportação deve ser maior que zero.",revisao,
External,Externo,revisao,
Factor,Fator,revisao,
Family,Família,revisao,
"Family Code","Código familiar",revisao,
"Family Name",Sobrenome,revisao,
Fax,,revisao,
"Feature currently not available with Open Street Maps.","Recurso atualmente não disponível com o Open Street Maps.",revisao,
February,fevereiro,revisao,
"Fetch emails","Buscar e-mails",revisao,
Field,Campo,revisao,
Fields,Campos,revisao,
"Fields to select duplicate","Campos para selecionar duplicado",revisao,
File,Arquivo,revisao,
Filters,Filtros,revisao,
"Finished product","Produto final",revisao,
"First Name","Primeiro nome",revisao,
"First name","Primeiro nome",revisao,
"Fiscal Year","Ano fiscal",revisao,
"Fiscal position","Posição Fiscal",revisao,
"Fiscal positions","Posições Fiscais",revisao,
"Fiscal year","Ano fiscal",revisao,
Fixed,Fixo,revisao,
"Fixed Amount/%","Quantia fixa/%",revisao,
"Fixed phone","Telefone fixo",revisao,
Float,Flutuador,revisao,
"Followed users","Usuários seguidos",revisao,
Format,Formato,revisao,
Formula,Fórmula,revisao,
"Free Text","Texto livre",revisao,
"Freight Carrier","Transportadora de carga",revisao,
"Freight Carrier Mode","Modo de transportadora de frete",revisao,
From,De,revisao,
"From Date","Da data",revisao,
"From Unit","Da unidade",revisao,
"From stock","Do estoque",revisao,
"Full Address","Endereço completo",revisao,
"Full name","Nome completo",revisao,
Function,Função,revisao,
"Future qty","Qty futuro",revisao,
GCAL,GCAL,revisao,
General,Geral,revisao,
"General contact details","Detalhes gerais de contato",revisao,
"General data","Dados gerais",revisao,
"General discount (%)","Desconto geral (%)",revisao,
"Generate product variants","Gerar variantes de produtos",revisao,
"Generate random password","Gerar senha aleatória",revisao,
"Generate sequence for partners","Gerar sequência para parceiros",revisao,
"Generate sequence for products","Gerar sequência para produtos",revisao,
"Generated anomalies :","Anomalias geradas:",revisao,
"Geo. coordinates","Geo. coordenadas",revisao,
"Geographical area","Área geográfica",revisao,
Geonames,Geonames,revisao,
"German Beta","Alemão beta",revisao,
"Get direction","Obter direção",revisao,
"Get rate","Obter taxa",revisao,
Google,Google,revisao,
"Google Maps API key","Chave da API do Google Maps",revisao,
"Google Maps API key is missing in configuration.","A chave da API do Google Maps está faltando na configuração.",revisao,
