key,message,comment,context
Confirmation,Confirmação,revisao,
Confirmed,Confirmado,revisao,
Contact,Contato,revisao,
"Contact partner","Parceiro de contato",revisao,
Contract/Subscription,"Contrato / Assinatura",revisao,
Country,País,revisao,
"Create interco invoice as validated","Criar fatura interco conforme validado",revisao,
"Create interco purchase quotation as requested","Criar cotação de compra interco conforme solicitado",revisao,
"Create interco sale quotation as finalized","Criar cotação de venda interco conforme finalizado",revisao,
"Create purchase counterpart on this status","Criar contrapartida de compra neste status",revisao,
"Create sale counterpart on this status","Criar contrapartida de venda neste status",revisao,
"Created by","Criado por",revisao,
"Created by interco","Criado por interco",revisao,
"Created on","Criado em",revisao,
"Cumulated invoiced %","% Faturado acumulado",revisao,
"Cumulative qty","Quantidade cumulativa",revisao,
"Customer Stock Move to invoice","Meta de estoque do cliente para fatura",revisao,
"Customer deliveries","Entregas ao cliente",revisao,
"Customer deliveries management","Gestão de entregas ao cliente",revisao,
"Customer delivery","Entrega ao cliente",revisao,
"Customs code nomenclature is missing on product %s.","A nomenclatura do código alfandegário está faltando no produto% s.",revisao,
"DECLARATION OF EXCHANGES OF GOODS BETWEEN MEMBER STATES OF THE EUROPEAN COMMUNITY","DECLARAÇÃO DE INTERCÂMBIO DE MERCADORIAS ENTRE ESTADOS-MEMBROS DA COMUNIDADE EUROPEIA",revisao,
Date,Encontro,revisao,
"Date of shipment","Data de envio",revisao,
"Declaration of exchanges","Declaração de Trocas",revisao,
"Declaration of exchanges of goods","Declaração de trocas de mercadorias",revisao,
"Declarations of exchanges","Declarações de trocas",revisao,
"Delivery State","Estado da entrega",revisao,
"Delivery conditions","Condições de entrega",revisao,
"Delivery or receipt state","Estado de entrega ou recebimento",revisao,
"Delivery state","Estado da entrega",revisao,
Description,Descrição,revisao,
"Direct order","Ordem direta",revisao,
"Direct order default stock location","Localização de estoque padrão de ordem direta",revisao,
"Direct order stock location","Localização direta de estoque de pedidos",revisao,
Draft,"Esboço, projeto",revisao,
Element,Elemento,revisao,
"End date","Data final",revisao,
"Entry of stock","Entrada de estoque",revisao,
"Error : you have exceeded the budget %s for this period","Erro: você excedeu o orçamento% s para esse período",revisao,
"Error generating subscription invoice(s): '%s'","Erro ao gerar fatura (s) de assinatura: &#39;% s&#39;",revisao,
"European declaration of services","Declaração europeia de serviços",revisao,
"Exclude from MRP","Excluir do MRP",revisao,
"Expected realisation date","Data de realização esperada",revisao,
"Expected/Future Quantity","Quantidade esperada / futura",revisao,
Expedition,Expedição,revisao,
"Export directory is not configured.","O diretório de exportação não está configurado.",revisao,
"Family Dashboard","Painel da Família",revisao,
"Family sale turnover (Excl. Tax) per month","Rotatividade da venda da família (excl. Imposto) por mês",revisao,
Filters,Filtros,revisao,
"Fiscal year","Ano fiscal",revisao,
"Forecast date","Data de previsão",revisao,
"Forecasted customer invoices","Faturas previstas do cliente",revisao,
"Forecasted invoice customer account","Conta do cliente da fatura prevista",revisao,
"Forecasted invoice supplier account","Conta do fornecedor de faturas previstas",revisao,
"Forecasted supplier invoices","Faturas previstas do fornecedor",revisao,
Forecasts,Previsões,revisao,
Format,Formato,revisao,
Forwarder,Remetente,revisao,
"Freight carrier mode","Modo transportadora de frete",revisao,
"From Date","Da data",revisao,
"Generate Invoice","Gerar fatura",revisao,
"Generate all proposals","Gere todas as propostas",revisao,
"Generate customer deliveries automatically","Gerar entregas de clientes automaticamente",revisao,
"Generate inc. moves for non storable products","Gerar inc. move-se para produtos não armazenáveis",revisao,
"Generate inc. moves for storable products","Gerar inc. move-se para produtos armazenáveis",revisao,
"Generate invoice from purchase order","Gerar fatura do pedido",revisao,
"Generate invoice from sale order","Gerar fatura de ordem de venda",revisao,
"Generate invoice from stock move","Gerar fatura do movimento de estoque",revisao,
"Generate one invoice per incoming stockMove","Gere uma fatura por estoque de entradaMove",revisao,
"Generate one invoice per outgoing stockMove","Gere uma fatura por estoque enviadoMove",revisao,
"Generate out. moves for non storable products","Gere para fora. move-se para produtos não armazenáveis",revisao,
"Generate out. moves for storable products","Gere para fora. move-se para produtos armazenáveis",revisao,
"Generate proposal","Gerar proposta",revisao,
"Generate purchase orders automatically","Gere ordens de compra automaticamente",revisao,
"Generate single invoice","Gerar fatura única",revisao,
"Generate supplier arrivals automatically","Gere chegadas de fornecedores automaticamente",revisao,
"Generate supply chain configurations","Gerar configurações da cadeia de suprimentos",revisao,
"Generate the invoice","Gere a fatura",revisao,
"Generated sale order","Pedido de venda gerado",revisao,
"If true, after allocating quantity for a given stock move we allocate the remaining quantity in others stock moves.","Se true, após a alocação de quantidade para uma determinada movimentação de estoque, alocamos a quantidade restante em outras movimentações de estoque.",revisao,
"If true, the requested quantity for reservation will be equal to the quantity of the given sale order line.","Se for verdade, a quantidade solicitada para a reserva será igual à quantidade da linha da ordem de venda especificada.",revisao,
"Include element without date","Incluir elemento sem data",revisao,
"Include not stock managed product","Incluir produto não gerenciado em estoque",revisao,
"Incorrect product in the stock move %s","Produto incorreto no estoque, mova% s",revisao,
Incoterm,Incoterm,revisao,
Information,"Em formação",revisao,
Interco,Interco,revisao,
"Interco from invoice","Interco da fatura",revisao,
"Interco from purchase","Interco da compra",revisao,
"Interco from sale","Interco da venda",revisao,
Introduction,Introdução,revisao,
Invoice,Fatura,revisao,
"Invoice %s type is not filled.","O tipo de fatura% s não está preenchido.",revisao,
"Invoice a fraction","Fatura uma fração",revisao,
"Invoice all","Fatura tudo",revisao,
"Invoice an advance payment","Fatura um adiantamento",revisao,
"Invoice controlled","Fatura controlada",revisao,
"Invoice created","Fatura criada",revisao,
"Invoice generated","Fatura gerada",revisao,
"Invoice orders","Pedidos de fatura",revisao,
"Invoice orders batch type","Tipo de lote de ordens de fatura",revisao,
"Invoice orders configuration","Configuração de pedidos de fatura",revisao,
"Invoice outgoing stock moves","Movimentos de saída de faturas",revisao,
"Invoice selected lines","Fatura de linhas selecionadas",revisao,
Invoiced,Facturado,revisao,
"Invoiced periods","Períodos faturados",revisao,
Invoices,Faturas,revisao,
Invoicing,Facturação,revisao,
"Invoicing Date","Data de faturamento",revisao,
"Invoicing batch","Lote de faturamento",revisao,
"Is ISPM 15 required","A ISPM 15 é necessária?",revisao,
"Is amount in %","É quantidade em%",revisao,
"Is certificate of conformity required","É certificado de conformidade exigido",revisao,
Label,Rótulo,revisao,
"Line numberFiscal valueTaker","Número da linhaValor do gráficoTaker",revisao,
"Line numberNomenclatureSource or destination countryFiscal valueRegimeNet massSupplementary unitNature of transactionMode of transportDepartmentCountry of originAcquirerProduct codeProduct namePartnerInvoice","Número da linhaNomenclaturaFonte da origem ou país de destinoValor fiscalRegimeNet massSupplementary unitNature of transactionMode of transportDepartmentCountry of originAcquirerCódigo do produtoNome do produtoPartnerInvoice",revisao,
"Lines to invoice","Linhas para faturar",revisao,
"LogisticalForm.customerCode","LogisticForm.customerCode",revisao,
"LogisticalForm.customerName","LogisticForm.customerName",revisao,
LogisticalForm.date,LogisticalForm.date,revisao,
LogisticalForm.item,LogisticalForm.item,revisao,
"LogisticalForm.itemDescription","LogisticalForm.itemDescrição",revisao,
"LogisticalForm.packagingNumber","LogisticalForm.packagingNumber",revisao,
"LogisticalForm.packingList","LogisticalForm.packingList",revisao,
"LogisticalForm.shippingComments","LogisticForm.shippingComments",revisao,
"LogisticalForm.totalNetMass","LogísticaForm.totalNetMass",revisao,
"LogisticalFormLine.numberOfParcels/Pallets: {0} - LogisticalForm.totalGrossMass ({1}): {2}","LogisticalFormLine.numberOfParcels / Pallets: {0} - LogisticalForm.totalGrossMass ({1}): {2}",revisao,
"LogisticalFormLine.palletNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>","LogisticalFormLine.palletNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>",revisao,
"LogisticalFormLine.parcelNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>","LogisticalFormLine.parcelNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>",revisao,
LogisticalFormLine.qty,LogisticalFormLine.qty,revisao,
"LogisticalFormLine.stockMoveNo {0} / LogisticalFormLine.refNo {1}","LogisticalFormLine.stockMoveNo {0} / LogisticalFormLine.refNo {1}",revisao,
MRP,,revisao,
"MRP Type","Tipo de MRP",revisao,
"MRP Types","Tipos de MRP",revisao,
"MRP family","Família MRP",revisao,
"MRP forecast","Previsão MRP",revisao,
"MRP forecasts","Previsões MRP",revisao,
"MRP move types","Tipos de movimento MRP",revisao,
"Manage stock reservation","Gerenciar reserva de ações",revisao,
"Manage the invoiced amount by line","Gerenciar o valor faturado por linha",revisao,
"Mass Cust. Stock Move Invoicing","Mass Cust. Fatura de movimentação de estoque",revisao,
"Mass Suppl. Stock Move Invoicing","Mass Suppl. Fatura de movimentação de estoque",revisao,
Maturity,Maturidade,revisao,
"Maximum level","Nível máximo",revisao,
"Min qty","Min qty",revisao,
"Missing link to sale order line (from sale order id = %s) for stock move line %s","Link ausente para a linha de ordem de venda (do ID do pedido de venda =% s) para a linha de movimento de estoque% s",revisao,
"Missing purchase order with id %s for stock move line %s","Ordem de compra ausente com id% s para a linha de movimentação de estoque% s",revisao,
Month,Mês,revisao,
Move,Mover,revisao,
"Move date","Mover data",revisao,
"Move description","Mover descrição",revisao,
Moves,Movimentos,revisao,
Mrp,,revisao,
"Mrp line","Linha Mrp",revisao,
MrpList.code,MrpList.code,revisao,
MrpList.createdOn,MrpList.createdOn,revisao,
MrpList.cumulativeQty,MrpList.cumulativeQty,revisao,
MrpList.endDate,MrpList.endDate,revisao,
MrpList.forecastDate,MrpList.forecastDate,revisao,
MrpList.forecastsTitle,MrpList.forecastsTitle,revisao,
MrpList.maturityDate,MrpList.maturityDate,revisao,
MrpList.maxLevel,MrpList.maxLevel,revisao,
MrpList.minQty,MrpList.minQty,revisao,
MrpList.name,MrpList.name,revisao,
"MrpList.parentProductCategory","MrpList.parentProductCategory",revisao,
MrpList.partner,MrpList.partner,revisao,
MrpList.price,MrpList.price,revisao,
MrpList.product,MrpList.product,revisao,
"MrpList.productCategoriesTitle","MrpList.productCategoriesTitle",revisao,
MrpList.productCategory,MrpList.productCategory,revisao,
"MrpList.productFamiliesTitle","MrpList.productFamiliesTitle",revisao,
MrpList.productFamily,MrpList.productFamily,revisao,
MrpList.productType,MrpList.productType,revisao,
MrpList.productsTitle,MrpList.productsTitle,revisao,
MrpList.qty,MrpList.qty,revisao,
MrpList.relatedTo,MrpList.relatedTo,revisao,
MrpList.saleOrdersTitle,MrpList.saleOrdersTitle,revisao,
MrpList.salePrice,MrpList.salePrice,revisao,
MrpList.stockLocation,MrpList.stockLocation,revisao,
MrpList.title,MrpList.title,revisao,
MrpList.totalATI,MrpList.totalATI,revisao,
MrpList.totalWT,MrpList.totalWT,revisao,
MrpList.type,MrpList.type,revisao,
MrpList.unit,MrpList.unit,revisao,
MrpWeeks.createdOn,MrpWeeks.createdOn,revisao,
MrpWeeks.endDate,MrpWeeks.endDate,revisao,
MrpWeeks.maxLevel,MrpWeeks.maxLevel,revisao,
MrpWeeks.product,MrpWeeks.product,revisao,
MrpWeeks.stockLocation,MrpWeeks.stockLocation,revisao,
MrpWeeks.title,MrpWeeks.title,revisao,
MrpWeeks.unit,MrpWeeks.unit,revisao,
MrpWeeks.week,MrpWeeks.week,revisao,
Name,Nome,revisao,
"Nbr of days","Nbr de dias",revisao,
"No default supplier is defined for the product %s","Nenhum fornecedor padrão é definido para o produto% s",revisao,
"No delivery stock move to generate for this purchase order","Nenhuma movimentação de estoque de entrega para gerar para este pedido de compra",revisao,
"No delivery stock move to generate for this sale order","Nenhum movimento de estoque de entrega para gerar para este pedido de venda",revisao,
"No invoice was generated","Nenhuma fatura foi gerada",revisao,
"No move type found for element : %s","Nenhum tipo de movimento encontrado para o elemento:% s",revisao,
"Not enough quantity are available for reservation for product %s (%s)","Não há quantidade suficiente disponível para reserva do produto% s (% s)",revisao,
Note,Nota,revisao,
"Number of Product per Category","Número de produtos por categoria",revisao,
"Number of Product per Family","Número de produtos por família",revisao,
"Number of days","Número de dias",revisao,
OK,,revisao,
"Operation choice","Escolha de operação",revisao,
Order,Ordem,revisao,
"Order invoicing report:","Relatório de faturamento de pedidos:",revisao,
"Order up to date","Encomenda atualizada",revisao,
"Order(s) processed","Ordem (s) processada (s)",revisao,
Origin,Origem,revisao,
Origins,Origens,revisao,
"Out of stock","Fora de estoque",revisao,
"Outgoing stock move invoicing report:","Relatório de faturamento da movimentação de estoque de saída:",revisao,
"PO line","Linha PO",revisao,
"Pack lines","Linhas de embalagem",revisao,
"Packing list","Lista de embalagem",revisao,
"Parent line","Linha Parente",revisao,
Partner,Parceiro,revisao,
"Partner is missing on stock move %s.","O parceiro está faltando na movimentação de estoque% s.",revisao,
"Payment condition","Condição de pagamento",revisao,
"Payment mode","Modo de pagamento",revisao,
Period,Período,revisao,
"Picking Order Info","Informações sobre pedidos de picking",revisao,
"Planned stock move lines","Linhas de movimentação de estoque planejadas",revisao,
"Please configure the advance payment account for the company %s","Por favor, configure a conta de pagamento antecipado para a empresa% s",revisao,
"Please configure the advance payment product","Por favor, configure o produto de pagamento antecipado",revisao,
"Please configure the sale order invoicing product","Por favor, configure o produto de faturamento da ordem de venda",revisao,
"Please confirm the sale order before invoicing.","Por favor, confirme o pedido de venda antes do faturamento.",revisao,
"Please do not enter negative quantity for reservation.","Por favor, não insira quantidade negativa para reserva.",revisao,
"Please enter amount to invoice.","Por favor, informe o valor da fatura.",revisao,
"Please fill the product name.","Por favor, preencha o nome do produto.",revisao,
"Please generate a stock move for this sale order before modifying allocated quantity.","Por favor, gere uma movimentação de estoque para este pedido de venda antes de modificar a quantidade alocada.",revisao,
"Please select an element to run calculation","Por favor, selecione um elemento para executar o cálculo",revisao,
"Please, select a currency for the order %s","Por favor, selecione uma moeda para o pedido% s",revisao,
"Please, select a supplier for the line %s","Por favor, selecione um fornecedor para a linha% s",revisao,
Print,Impressão,revisao,
"Print (list)","Imprimir (lista)",revisao,
"Print (weekly breakdown)","Imprimir (detalhamento semanal)",revisao,
Product,produtos,revisao,
"Product Category","Categoria de Produto",revisao,
"Product Family","Produto familiar",revisao,
"Product Type","Tipo de Produto",revisao,
"Product categories","Categorias de Produtos",revisao,
"Product families","Famílias de produtos",revisao,
"Product is missing.","Produto está faltando.",revisao,
"Product launches/withdrawal each month","Lançamentos / retiradas de produtos a cada mês",revisao,
"Product name","Nome do Produto",revisao,
"Product stock for %s is not enough for availability request","O estoque de produtos para% s não é suficiente para solicitação de disponibilidade",revisao,
"Product type","Tipo de Produto",revisao,
"Product type distribution","Distribuição do tipo de produto",revisao,
Products,Produtos,revisao,
"Products DB 1","Produtos DB 1",revisao,
"Products Details","Detalhes dos produtos",revisao,
Proposal,Proposta,revisao,
"Proposal generated","Proposta gerada",revisao,
"Proposal select","Seleção de proposta",revisao,
"Purchase order","Ordem de compra",revisao,
"Purchase order line","Linha de ordem de compra",revisao,
"Purchase order or sale order without estimated delivery date and manufacturing order without planned date. In this case, we use the MRP start date (today)","Ordem de compra ou ordem de venda sem data de entrega estimada e ordem de fabricação sem data planejada. Nesse caso, usamos a data de início do MRP (hoje)",revisao,
"Purchase order without incoming stock move","Pedido de compra sem movimento de entrada de estoque",revisao,
"Purchase order without stock move","Ordem de compra sem movimento de estoque",revisao,
"Purchase orders","Ordens de compra",revisao,
"Purchase proposal","Proposta de compra",revisao,
"Purchases orders","Ordens de compras",revisao,
Qty,,revisao,
"Qty to invoice","Qtd a faturar",revisao,
"Quantity cannot be lower than already delivered quantity on detail line %s.","A quantidade não pode ser inferior à quantidade já fornecida na linha de detalhe% s.",revisao,
"Quantity requested","Quantidade solicitada",revisao,
"Real/Current Quantity","Quantidade real / atual",revisao,
"Receipt state","Estado de recepção",revisao,
"Recovered tax","Imposto recuperado",revisao,
Ref,,revisao,
"Related to","Relacionado a",revisao,
"Related to select","Relacionado a selecionar",revisao,
"Requested reserved qty","Quantidade reservada solicitada",revisao,
"Reservation date time","Data da reserva",revisao,
"Reserved stock move lines","Linhas de movimento de estoque reservadas",revisao,
Result,Resultado,revisao,
Results,Resultados,revisao,
"Reverse move date","Data de movimento reverso",revisao,
"Run accounting cut-off","Executar o corte de contabilidade",revisao,
"Run calculation","Executar cálculo",revisao,
"SO line","Linha SO",revisao,
"SO schedule line","SO cronograma linha",revisao,
"SO schedule lines","SO cronograma linhas",revisao,
"Sale Batch","Lote de venda",revisao,
"Sale Order","Ordem de venda",revisao,
"Sale batches","Lotes de venda",revisao,
"Sale forecast","Previsão de venda",revisao,
"Sale order","Ordem de venda",revisao,
"Sale order line","Linha de pedido de venda",revisao,
"Sale order without outgoing stock move","Ordem de venda sem movimento de saída de estoque",revisao,
"Sale order without stock move","Ordem de venda sem movimento de estoque",revisao,
"Sale orders","Ordens de venda",revisao,
Sales,Vendas,revisao,
"Sales forecast","Previsão de vendas",revisao,
"Sales order","Pedido de venda",revisao,
"Sales order line","Linha de ordem de venda",revisao,
"Sales orders","Ordens de venda",revisao,
"Salesperson or buyer set","Conjunto de vendedor ou comprador",revisao,
Salespersons,Vendedores,revisao,
"Schedule line list","Agendar lista de linhas",revisao,
"Select supplier partner","Selecione um parceiro fornecedor",revisao,
Seq.,Seq.,revisao,
"Sequence to order MRP results","Sequência para encomendar resultados do MRP",revisao,
"Shipment mode","Modo de embarque",revisao,
"Specific package","Pacote específico",revisao,
Standard,Padrão,revisao,
"Standard delay (days)","Atraso padrão (dias)",revisao,
Status,Status,revisao,
"Statuses to take into account","Status para levar em conta",revisao,
Stock,estoque,revisao,
"Stock location","Localização de estoque",revisao,
"Stock location is missing for the purchase order %s.","O local do estoque está faltando para o pedido% s.",revisao,
"Stock location is missing for the sale order %s.","A localização de estoque está faltando para a ordem de venda% s.",revisao,
"Stock move","Movimentação de estoque",revisao,
"Stock move %s has been created for this sale order","A movimentação de estoque% s foi criada para este pedido de venda",revisao,
"Stock move line","Linha de movimentação de estoque",revisao,
"Stock move lines","Linhas de movimentação de estoque",revisao,
"Stock move type","Tipo de movimento de estoque",revisao,
"Stock move(s) processed","Movimento de estoque (s) processado (s)",revisao,
"Stock moves","Movimentos de estoque",revisao,
StockMove,StockMove,revisao,
Subscription,Inscrição,revisao,
"Subscription invoice generation report :","Relatório de geração de fatura de assinatura:",revisao,
"Subscription invoices to validate","Faturas de assinatura para validar",revisao,
"Supplier Arrivals","Chegadas de Fornecedores",revisao,
"Supplier Stock Move to invoice","Estoque do fornecedor Mover para fatura",revisao,
"Supplier arrival","Chegada do fornecedor",revisao,
"Supplier arrivals management","Gerenciamento de chegadas de fornecedores",revisao,
"Supply chain config","Configuração da cadeia de suprimentos",revisao,
"Supply chain config (${ name })","Configuração da cadeia de suprimentos ($ {name})",revisao,
"Supply chain configuration","Configuração da cadeia de suprimentos",revisao,
"Supply chain configurations","Configurações da cadeia de suprimentos",revisao,
"Supply method","Método de abastecimento",revisao,
"Supplychain Batch","Lote de Supplychain",revisao,
"Supplychain batch","Lote Supplychain",revisao,
"Supplychain batches","Lotes de supplychain",revisao,
Task,Tarefa,revisao,
"Tax number is missing on partner %s.","O número do imposto está ausente no parceiro% s.",revisao,
Team,Equipe,revisao,
Template,Modelo,revisao,
"Terminate purchase order on Receipt","Encerrar o pedido de compra no recibo",revisao,
"Terminate sale order on delivery","Encerrar a ordem de venda na entrega",revisao,
"The allocated quantity must not be greater than the quantity in the stock move line %s.","A quantidade alocada não deve ser maior que a quantidade na linha de movimentação de estoque% s.",revisao,
"The amount to be spread over the timetable is negative.","O montante a ser distribuído pelo horário é negativo.",revisao,
"The amount to invoice is superior than the amount in the sale order","O valor da fatura é superior ao valor na ordem de venda",revisao,
"The batch has already been running this month. Are you sure to continue ?","O lote já foi executado este mês. Você tem certeza de continuar?",revisao,
"The client is required and must be the same for all sale orders","O cliente é obrigatório e deve ser o mesmo para todos os pedidos de venda",revisao,
"The company is required and must be the same for all purchase orders","A empresa é obrigatória e deve ser a mesma para todos os pedidos",revisao,
"The company is required and must be the same for all sale orders","A empresa é obrigatória e deve ser a mesma para todos os pedidos de venda",revisao,
"The currency is required and must be the same for all sale orders","A moeda é obrigatória e deve ser a mesma para todas as ordens de venda",revisao,
"The invoice for the stock move %s can't be generated because of this following error : %s","A fatura da movimentação de estoque% s não pode ser gerada devido a este erro:% s",revisao,
"The invoice has already been generated.","A fatura já foi gerada.",revisao,
"The quantity to invoice is greater than the quantity in the sale order","A quantidade a faturar é maior que a quantidade na ordem de venda",revisao,
"The requested quantity must be greater than the already delivered quantity.","A quantidade solicitada deve ser maior que a quantidade já entregue.",revisao,
"The requested quantity must not be greater than the quantity in the stock move line %s.","A quantidade solicitada não deve ser maior que a quantidade na linha de movimentação de estoque% s.",revisao,
"The reservation for an availability requested stock move cannot be lowered.","A reserva para uma movimentação de estoque solicitada pela disponibilidade não pode ser reduzida.",revisao,
"The sale order %s invoiced amount cannot be greater than its total amount.","O valor faturado do pedido de venda% s não pode ser maior que seu valor total.",revisao,
"The supplier is required and must be the same for all purchase orders","O fornecedor é obrigatório e deve ser o mesmo para todos os pedidos",revisao,
"The trading name must be the same for all purchase orders.","O nome comercial deve ser o mesmo para todos os pedidos.",revisao,
"The trading name must be the same for all sale orders.","O nome comercial deve ser o mesmo para todos os pedidos de venda.",revisao,
"There are no lines to invoice","Não há linhas para faturar",revisao,
"This batch has already been running this month","Este lote já foi executado este mês",revisao,
"This operation cannot be performed. Available stock for product %s: %s, stock needed: %s. Please deallocate.","Esta operação não pode ser executada. Estoque disponível para o produto% s:% s, estoque necessário:% s. Por favor, desaloque.",revisao,
"This quantity is not available in stock.","Esta quantidade não está disponível em estoque.",revisao,
Timetable,Calendário,revisao,
Timetables,Horários,revisao,
"To Date","Até a presente data",revisao,
"Total subscription invoice(s) generated: %s","Total de fatura (s) de assinatura gerada (s):% s",revisao,
"Tracking number search","Pesquisa de números de rastreamento",revisao,
Type,Tipo,revisao,
Unit,Unidade,revisao,
"Unit prices in A.T.I and in W.T. can't be mix","Preços unitários na ATI e na WT não podem ser misturados",revisao,
"Unsupported product type: %s","Tipo de produto não suportado:% s",revisao,
"Usable on purchase order","Utilizável no pedido de compra",revisao,
"Usable on sale order","Utilizável em ordem de venda",revisao,
"Used Credit","Crédito usado",revisao,
"Verify product stock before availabity request","Verificar o estoque do produto antes da solicitação de disponibilidade",revisao,
"You have to choose at least one incoming stock move","Você precisa escolher pelo menos um movimento de entrada de estoque",revisao,
"You have to choose at least one outgoing stock move","Você precisa escolher pelo menos um movimento de saída de estoque",revisao,
"You must configure a Supply chain module for the company %s","Você deve configurar um módulo da cadeia de fornecimento para a empresa% s",revisao,
"You must configure a cancel reason on changing sale order in app supplychain.","Você deve configurar um motivo de cancelamento ao alterar o pedido de venda na cadeia de suprimentos do aplicativo.",revisao,
"You must configure a forecasted invoiced customer account for the company %s","Você deve configurar uma conta de cliente faturada prevista para a empresa% s",revisao,
"You must configure a forecasted invoiced supplier account for the company %s","Você deve configurar uma conta de fornecedor faturada prevista para a empresa% s",revisao,
"You must configure an advance payment account for the company %s","Você deve configurar uma conta de pagamento antecipado para a empresa% s",revisao,
"com.axelor.apps.supplychain.job.BillSubJob","com.axelor.apps.supplychain.job.BillSubJob",revisao,
"com.axelor.apps.supplychain.service.batch.SupplychainBatchService","com.axelor.apps.supplychain.service.batch.SupplychainBatchService",revisao,
"day(s)","dias)",revisao,
