key,message,comment,context
Product,produtos,revisao,
"Product Task Tree","Árvore de tarefas do produto",revisao,
Production,Produção,revisao,
"Production orders","Ordens de produção",revisao,
Progress,Progresso,revisao,
Project,Projeto,revisao,
"Project Folder","Pasta de projeto",revisao,
"Project Phase","Fase de projeto",revisao,
"Project Priority","Prioridade do Projeto",revisao,
"Project alone","Projeto sozinho",revisao,
"Project generator type","Tipo gerador de projeto",revisao,
"Project in Invoice Lines","Projeto em linhas de fatura",revisao,
"Project in Purchase order lines","Projeto em linhas de pedido",revisao,
"Project in Sale order lines","Projeto em linhas de pedido de venda",revisao,
Project.amount,Project.amount,revisao,
"Project.analyticalAccount","Project.analyticalAccount",revisao,
Project.analyticalAxis,Project.analyticalAxis,revisao,
Project.analyticalLines,Project.analyticalLines,revisao,
"Project.chartCostPassedPerMonth","Project.chartCostPassedPerMonth",revisao,
"Project.chartCostRemainingPerMonth","Project.chartCostRemainingPerMonth",revisao,
"Project.chartTimePassedPerMonth","Project.chartTimePassedPerMonth",revisao,
"Project.chartTimeRemainingPerMonth","Project.chartTimeRemainingPerMonth",revisao,
Project.consumedTime,Project.consumedTime,revisao,
Project.costs,Project.costs,revisao,
Project.currency,Project.currency,revisao,
Project.customer,Project.customer,revisao,
Project.date,Project.date,revisao,
Project.employee,Project.employee,revisao,
Project.endDate,Project.endDate,revisao,
Project.expectedCosts,Project.expectedCosts,revisao,
Project.expectedMargin,Project.expectedMargin,revisao,
Project.expectedRevenue,Project.expectedRevenue,revisao,
Project.expense,Project.expense,revisao,
Project.hourlyRate,Project.hourlyRate,revisao,
Project.initial,Project.inicial,revisao,
Project.invoiceNumber,Project.invoiceNumber,revisao,
Project.invoiced,Projeto.invoado,revisao,
Project.manualElement,Project.manualElement,revisao,
"Project.manualElementTitle","Project.manualElementTitle",revisao,
Project.margin,Project.margin,revisao,
Project.plannedPast,Project.plannedPast,revisao,
Project.plannedTime,Project.plannedTime,revisao,
Project.planning,Project.planning,revisao,
Project.progress,"Progresso do projeto",revisao,
Project.purchase,Project.purchase,revisao,
"Project.purchaseOrderNumber","Project.purchaseOrderNumber",revisao,
Project.realPassed,Project.realPassed,revisao,
Project.remainInTheory,Project.mainmainInTheory,revisao,
Project.remainPlanned,Project.remainPlanned,revisao,
Project.result,Project.result,revisao,
Project.sales,Project.sales,revisao,
Project.salesInvoice,Project.salesInvoice,revisao,
Project.salesOrderNumber,Project.salesOrderNumber,revisao,
Project.salesOrders,Project.salesOrders,revisao,
Project.synthesis,Project.synthesis,revisao,
Project.taskName,Project.taskName,revisao,
Project.tasks,Project.tasks,revisao,
Project.time,Project.time,revisao,
Project.timesheet,Project.timesheet,revisao,
Project.total,Project.total,revisao,
Project.totalCostChart,Project.totalCostChart,revisao,
Project.totalCosts,Project.totalCosts,revisao,
Project.totalHours,Project.totalHours,revisao,
Project.totalMargin,Project.totalMargin,revisao,
Project.totalSales,Project.totalSales,revisao,
Project.totalTimeChart,Project.totalTimeChart,revisao,
Project.totalTurnover,Project.totalTurnover,revisao,
Project.turnover,Project.turnover,revisao,
"Project.turnoverAndCostPerMonth","Project.turnoverAndCostPerMonth",revisao,
Project.type,Project.type,revisao,
Projects,Projetos,revisao,
Purchase,Compra,revisao,
"Purchase Order Lines","Linhas de Ordem de Compra",revisao,
"Purchase order","Ordem de compra",revisao,
"Purchase order lines","Linhas de ordem de compra",revisao,
"Purchase order lines Priority","Linhas de ordem de compra Prioridade",revisao,
Quotation,cotação,revisao,
"Real Costs Total","Total de Custos Reais",revisao,
"Real Margin (Invoicing)","Margem Real (Faturamento)",revisao,
"Real Margin (Time)","Margem Real (Tempo)",revisao,
Realised,Percebi,revisao,
"Realised Times Total","Total de Tempos Realizados",revisao,
"Realised based","Realizado com base",revisao,
Reference,Referência,revisao,
Remaining,Restante,revisao,
Remove,Remover,revisao,
"Remove task","Remover tarefa",revisao,
Sale,Venda,revisao,
"Sale Order Lines","Linhas de ordem de venda",revisao,
"Sale order","Ordem de venda",revisao,
"Sale order lines","Linhas de pedido de venda",revisao,
"Sale order lines Priority","Linhas de ordem de venda Prioridade",revisao,
"See Linked Timesheet Lines","Veja Linhas de Quadro de Horários Vinculadas",revisao,
"Select lines to add","Selecione linhas para adicionar",revisao,
"Select lines to unlink","Selecione linhas para desvincular",revisao,
"Show expense order lines related to the project","Mostrar linhas de ordem de despesas relacionadas ao projeto",revisao,
"Show production orders related to the project","Mostrar ordens de produção relacionadas ao projeto",revisao,
"Show purchase invoice line related to the project","Mostrar linha de fatura de compra relacionada ao projeto",revisao,
"Show purchase order lines related to the project","Mostrar linhas do pedido de compra relacionadas ao projeto",revisao,
"Show sale invoice line related to the project","Mostrar linha de fatura de venda relacionada ao projeto",revisao,
"Show sale order lines related to the project","Mostrar linhas de ordem de venda relacionadas ao projeto",revisao,
"Since the invoice has already been generated, it's impossible to delete this record","Como a fatura já foi gerada, é impossível excluir esse registro",revisao,
"Supplier arrivals","Chegadas de fornecedores",revisao,
"Supplier invoice lines","Linhas de fatura de fornecedor",revisao,
"Supplier invoices","Faturas de fornecedores",revisao,
Task,Tarefa,revisao,
"Task Invoicing","Faturamento de Tarefas",revisao,
"Task Priority","Prioridade de Tarefas",revisao,
"Task by line","Tarefa por linha",revisao,
"Task template","Modelo de tarefa",revisao,
"Task template list","Lista de modelos de tarefas",revisao,
Tasks,Tarefas,revisao,
"Tasks by product","Tarefas por produto",revisao,
Team,Equipe,revisao,
Template,Modelo,revisao,
"The project is configured to be alone","O projeto está configurado para ficar sozinho",revisao,
"The project/task selected doesn't have any responsible","O projeto / tarefa selecionado não tem nenhum responsável",revisao,
"There is no customer for this project/task","Não há cliente para este projeto / tarefa",revisao,
"Time spent","Tempo gasto",revisao,
"Timesheet lines","Linhas de quadro de horários",revisao,
Title,Título,revisao,
"To invoice",Facturar,revisao,
"To invoice with project","Para faturar com o projeto",revisao,
"Turnover W.T.","Turnover WT",revisao,
Type,Tipo,revisao,
"Unit price discounted","Preço unitário descontado",revisao,
"Update to invoice","Atualizar para fatura",revisao,
"Validated expenses","Despesas validadas",revisao,
"Waiting expenses","Despesas de espera",revisao,
"With percentage","Com porcentagem",revisao,
"With price list","Com lista de preços",revisao,
"You can't fill a project with the strategy Project Alone.","Você não pode preencher um projeto com a estratégia Projeto sozinho.",revisao,
"You haven't select a company on the main project","Você não selecionou uma empresa no projeto principal",revisao,
"You haven't select a product to invoice for the task %s","Você não selecionou um produto para faturar a tarefa% s",revisao,
"You haven't select any element to invoice","Você não selecionou nenhum elemento para faturar",revisao,
"You must add a sale order template","Você deve adicionar um modelo de ordem de venda",revisao,
"You must select a project/task","Você deve selecionar um projeto / tarefa",revisao,
teamTask.exTaxTotal,teamTask.exTaxTotal,revisao,
"value:Job costing","valor: custeio de trabalho",revisao,
