key,message,comment,context
Allow orders with a transfer currency different from bank details currency,Permitir encomendas com uma moeda de transferência diferente da moeda dos detalhes bancários,,
Amount Rejected,Valor Rejeitado,,
Amount in transfer's currency,Montante na moeda da transferência,,
Amount remaining to reconcile,Quantidade restante para reconciliar,,
Amount value of a bank order line is not valid,Valor de uma linha de pedido bancário não é válido,,
Amount value of the bank order is not valid,Valor do pedido bancário não é válido,,
Anomaly has been detected during file generation for bank order %s,Anomalia foi detectada durante a geração do arquivo por ordem do banco %s,,
Anomaly has been detected during file generation for the beneficiary bank detail record of the bank order line %s,Anomalia foi detectada durante a geração do arquivo para o registro de detalhe do banco beneficiário da linha do pedido do banco %s,,
Anomaly has been detected during file generation for the detail record of the bank order line %s,Anomalia foi detectada durante a geração do arquivo para o registro detalhado da linha do pedido do banco %s,,
Anomaly has been detected during file generation for the further information detail record of the bank order line %s,Anomalia foi detectada durante a geração do arquivo para o registro de detalhes das informações adicionais da linha do pedido do banco %s,,
Anomaly has been detected during file generation for the sender record of the bank order %s,Anomalia foi detectada durante a geração do arquivo para o registro do remetente do pedido do banco %s,,
Anomaly has been detected during file generation for the total record of the bank order %s,Anomalia foi detectada durante a geração do arquivo para o registro total do pedido do banco %s,,
App bank payment,Pagamento bancário por aplicativo,,
Are you sure you want get the server certificates ?,Tem certeza de que deseja obter os certificados do servidor?,,
Are you sure you want merge the selected bank orders ?,Tem certeza de que deseja mesclar os pedidos bancários selecionados?,,
Are you sure you want suspend the user ? The whole initialisation process will have to be done again.,Tem certeza de que deseja suspender o usuário? Todo o processo de inicialização terá que ser feito novamente.,,
Arithmetic total,Total aritmético,,
Associated MoveLine,Linhas de Movimento Associada,,
Associated user,Usuário associado,,
At least one bank details you have entered is missing currency. Here is the list of invalid bank details : %s,Pelo menos um dos detalhes bancários que você inseriu está com a moeda faltando. Veja a lista de detalhes bancários inválidos: %s,,
Authentication,Autenticação,,
Authentication certificate,Certificado de autenticação,,
Authorized Bank Accounts,Contas bancárias autorizadas,,
Automatic,Automático,,
Available,acessível,,
Awaiting signature,Aguardando assinatura,,
Balance,Balanço,,
Bank,Banco,,
Bank Account,Conta bancária,,
Bank Details,Detalhes bancários,,
Bank Order,Pedido Bancário,,
Bank Order Details,Detalhes do pedido bancário,,
Bank Order Lines,Linhas de ordem de banco,,
Bank Order Status,Status do pedido bancário,,
Bank Order date can't be in the past,A data do pedido bancário não pode estar no passado,,
Bank Order line,Linha de pedido bancário,,
Bank Order lines,Linhas de pedido bancário,,
Bank Orders,Ordens bancárias,,
Bank Orders awaiting for signature,Pedidos bancários aguardando assinatura,,
Bank Orders economic reason,Motivo econômico dos pedidos bancários,,
Bank Orders economic reasons,Motivos econômicos de ordens bancárias,,
Bank Orders file format,Formato de arquivo de ordens bancárias,,
Bank Orders file formats,Formatos de arquivo de ordens bancárias,,
Bank Reconciliation,Reconciliação bancária,,
Bank Reconciliation Line,Linha de Reconciliação Bancária,,
Bank Reconciliation Lines,Linhas de reconciliação bancária,,
Bank Reconciliations,Reconciliações bancárias,,
Bank Statement,Extrato bancário,,
Bank Statement Batch,Lote de extrato bancário,,
Bank Statement detail,Detalhe do extrato bancário,,
Bank Statement line,Linha de extrato bancário,,
Bank Statement lines,Linhas de extrato bancário,,
Bank Statements,Extratos bancários,,
Bank Statements file format,Formato de arquivo de extratos bancários,,
Bank Statements file formats,Formatos de arquivo de extratos bancários,,
Bank accounts,contas bancárias,,
Bank details,detalhes bancários,,
Bank details are inactive.,Os dados bancários estão inativos.,,
Bank details in account management is missing.,Os detalhes do banco no gerenciamento de contas estão ausentes.,,
Bank order,Ordem do banco,,
Bank order Date,Data do pedido bancário,,
Bank order amount,Quantidade do pedido bancário,,
Bank order currency,Moeda de pedido bancário,,
Bank order due Date,Data de vencimento do pedido bancário,,
Bank order ebics partner,Parceiro de ética de pedidos bancários,,
Bank order export folder does not exist: %s,A pasta de exportação de pedidos bancários não existe: %s,,
Bank order export folder path,Caminho da pasta de exportação de pedidos bancários,,
Bank order file format,Formato de arquivo de pedidos bancários,,
Bank order file formats,Formatos de arquivo de pedidos bancários,,
Bank order line,Linha de ordem de banco,,
Bank order services,Serviços de pedidos bancários,,
Bank orders can only be deleted at draft or canceled status.,Os pedidos bancários só podem ser excluídos no status de rascunho ou cancelado.,,
Bank payment,Pagamento bancário,,
Bank payment batch,Lote de pagamento bancário,,
Bank payment batches,Lotes de pagamento bancário,,
Bank payment config (${ name }),Configuração de pagamento bancário (${name}),,
Bank payment configuration,Configuração de pagamento bancário,,
Bank payment configurations,Configurações de pagamento bancário,,
Bank reconciled amount,Quantidade reconciliada pelo banco,,
Bank reconciliation,reconciliação bancária,,
Bank reconciliation Line,Linha de reconciliação bancária,,
Bank reconciliation Lines,Linhas de reconciliação bancária,,
Bank reconciliations,reconciliações bancárias,,
Bank statement,extrato bancário,,
Bank statement details,Detalhes do extrato bancário,,
Bank statement ebics partner,Parceiro de conta bancária do ebics,,
Bank statement file format,Formato de arquivo do extrato bancário,,
Bank statement file formats,Formatos de arquivo de extrato bancário,,
Bank statement lines,Linhas de extrato bancário,,
Bank statement retrieval configuration,Configuração de recuperação de extrato bancário,,
Bank statement services,Serviços de extrato bancário,,
Bank statements,extratos bancários,,
Bank statements file formats,Formatos de arquivo de extratos bancários,,
Bank to Bank Transfers,Banco para transferências bancárias,,
Bank to bank account for external order (multiple company),Banco para conta bancária para pedido externo (empresa múltipla),,
Bank to bank account for internal order (unique company),Banco para conta bancária para ordem interna (empresa única),,
BankReconciliation.account,,,
BankReconciliation.amount,,,
BankReconciliation.cash_account,,,
BankReconciliation.code,,,
BankReconciliation.company,,,
BankReconciliation.credit,,,
BankReconciliation.currency,,,
BankReconciliation.debit,,,
BankReconciliation.journal,,,
BankReconciliation.moves_unaccounted,,,
BankReconciliation.name,,,
BankReconciliation.page1Title,,,
BankReconciliation.page2Title,,,
BankReconciliation.reference,,,
BankReconciliation.report_date,,,
BankReconciliation.report_edition_date,,,
BankReconciliation.to_date,,,
BankReconciliation.type,,,
BankReconciliation.unreconciled_move_lines,,,
BankStatement.Import,,,
BankStatement.accountCurrency,,,
BankStatement.bankAccount,,,
BankStatement.creationDateFrom,,,
BankStatement.creationDateTo,,,
BankStatement.credit,,,
BankStatement.debit,,,
BankStatement.exempt,,,
BankStatement.finalBalance,,,
BankStatement.headerText,,,
BankStatement.iban,,,
BankStatement.initialBalance,,,
BankStatement.label,,,
BankStatement.movement,,,
BankStatement.operationDate,,,
BankStatement.origin,,,
BankStatement.reference,,,
BankStatement.title,,,
BankStatement.totalOfOperations,,,
BankStatement.unavailable,,,
BankStatement.valueDate,,,
BankStatement.yes,,,
Batch,Lote,,
Batchs,Lotes,,
C1 - Sequence,C1 - Sequência,,
C2 - Company name,C2 - nome da empresa,,
C2 - Receiver company name,C2 - nome da empresa receptora,,
Cancel,Cancelar,,
Canceled,Cancelado,,
Carried out,Realizado,,
Carry out,Realizar,,
Cash account,Conta em dinheiro,,
Certificate,Certificado,,
Certificate (a005),Certificado (a005),,
Certificate (e002),Certificado (e002),,
Certificate (x002),Certificado (x002),,
Certificate confirmation,Confirmação de certificado,,
Certificate validity period(Years),Período de validade do certificado (anos),,
Certificates,Certificados,,
Certificates should be renewed,Certificados devem ser renovados,,
Check the ebics certificate validation date,Verifique a data de validação do certificado de ebics,,
Cheque,Cheque,,
Code,Código,,
Commission exemption index,Índice de isenção da Comissão,,
Company,Empresa,,
Company bank details is missing in batch.,Os dados bancários da empresa estão faltando em lote.,,
Company currency,Moeda da empresa,,
Company currency amount,Valor da moeda da empresa,,
Company is missing.,Companhia está faltando.,,
Compute,Calcular,,
Computed Balance,Balanço Computado,,
Computed balance and Ending Balance should be equal,O saldo calculado e o saldo final devem ser iguais,,
Computed digest (SHA256) of the bank order file :,Resumo computado (SHA256) do arquivo de pedidos bancários:,,
Computed digest (SHA256) of the bank order file doesn't match with the digest extract from the signature,O resumo computado (SHA256) do arquivo de pedido bancário não corresponde ao extrato de resumo da assinatura,,
Config. per country,Config. por país,,
Confirm,confirme,,
Confirm auto. the bank orders,Confirme auto. Das ordens bancárias,,
Confirmation date,Data de confirmação,,
Connection error: %s,Erro de conexão: %s,,
Consolidate bank order lines per partner,Consolidar linhas de pedido bancário por parceiro,,
Correct,Corrigir,,
Counter,Contador,,
Country,País,,
Created by,Criado por,,
Created on,Criado em,,
Credit,Crédito,,
Credit Transfers,Transferências de Crédito,,
Credit transfer bank orders sequences,Sequências de ordens bancárias de transferência de crédito,,
Currency,Moeda,,
Currency in company bank details is missing.,A moeda nos detalhes do banco da empresa está faltando.,,
Customer,Cliente,,
Customer invoices,Faturas do cliente,,
D1 - Bank address,D1 - endereço do banco,,
D1-1 - Bank order sequence,D1-1 - sequência de ordens bancárias,,
D3 - Sort code,D3 - código de ordenação,,
D4 - Account number,D4 - número da conta,,
DN,,,
Data file,Arquivo de dados,,
Date,Data,,
Date of last execution,Data da última execução,,
Debit,Débito,,
Default Currency,Moeda Padrão,,
Default additional information,Informações adicionais padrão,,
Default economic reason,Motivo econômico padrão,,
Default fees imputation,Taxa padrão,,
Default payment Mode,Modo de pagamento padrão,,
Default receiver country,País receptor padrão,,
Default signatory,Signatário padrão,,
Description,Descrição,,
Direct Debits,Débitos diretos,,
Direct debit,Débito Direto,,
Direct debit bank orders sequences,Sequências de ordens bancárias de débito direto,,
Direct debit data type,Tipo de dados de débito direto,,
Display additional information,Exibir informações adicionais,,
Display economic reason,Exibir razão econômica,,
Display fees imputation,Mostrar imputação de taxas,,
Display further information,Mostrar mais informações,,
Display payment mode,Exibir modo de pagamento,,
Display receiver address,Mostrar endereço do destinatário,,
Display receiver country,Exibir país receptor,,
Draft,Rascunho,,
E - Bank order amount,E - Quantidade do pedido do banco,,
Ebics,Ebics,,
Ebics Partner,Parceiro de Ebics,,
Ebics T,Ebics T,,
Ebics TS,Ebics TS,,
Ebics User,Usuário Ebics,,
Ebics bank,Banco de Ebics,,
Ebics banks,Bancos de Ebics,,
Ebics certificate,Certificado de Ebics,,
Ebics certificate batch,Lote de certificado Ebics,,
Ebics certificate page,Página de certificado Ebics,,
Ebics certificates,Certificados de Ebics,,
Ebics codification,Codificação Ebics,,
Ebics partner,Parceiro de Ebics,,
Ebics partner B.O. service,Serviço de BO do parceiro de Ebics,,
Ebics partner B.O. services,Serviços de BO de parceiro de Ebics,,
Ebics partner B.S. service,Ebics partner BS service,,
Ebics partner B.S. services,Serviços BS de parceiros Ebics,,
Ebics partners,Parceiros de Ebics,,
Ebics request log,Log de solicitação de Ebics,,
Ebics transfer state,Estado de transferência de Ebics,,
Ebics user,Usuário do Ebics,,
Ebics user for transport,Usuário Ebics para transporte,,
Ebics users,Usuários de Ebics,,
EbicsCertificate,,,
EbicsCertificateReport.authentication,,,
EbicsCertificateReport.authenticationHash,,,
EbicsCertificateReport.authenticationTitle,,,
EbicsCertificateReport.authenticationVersion,,,
EbicsCertificateReport.bank,,,
EbicsCertificateReport.encryption,,,
EbicsCertificateReport.encryptionHash,,,
EbicsCertificateReport.encryptionTitle,,,
EbicsCertificateReport.encryptionVersion,,,
EbicsCertificateReport.issuedBy,,,
EbicsCertificateReport.issuedTo,,,
EbicsCertificateReport.signature,,,
EbicsCertificateReport.signatureHash,,,
EbicsCertificateReport.signatureTitle,,,
EbicsCertificateReport.signatureVersion,,,
Economic reason,Motivo econômica,,
Effect Date,Data de efetivação,,
Electronic signature certificate,Certificado de assinatura eletrônica,,
Email,Email,,
Employee,Empregado,,
Enable EBICS module,Ativar o módulo do EBICS,,
Enable PSR,Ativar PSR,,
Encryption,Encriptação,,
Encryption certificate,Certificado de criptografia,,
End date,Data final,,
Ending Balance,Balanço final,,
Equivalent amount in sender bank details' currency,Quantia equivalente na moeda de detalhes bancários do remetente,,
Error adding certificate,Erro ao adicionar certificado,,
Error in adding bank certificate,Erro ao adicionar certificado bancário,,
Error in bank certificate of type %s,Erro no certificado bancário do tipo %s,,
Error in getting ssl certificate,Erro ao obter o certificado ssl,,
Error with EBICS partner %s: %s,Erro com o parceiro do EBICS %s: %s,,
Exempt,Isentar,,
Expense,Despesa,,
Export,Exportar,,
F - Receiver label,F - Etiqueta do receptor,,
Failed to create bank order from invoice payment,Falha ao criar pedido bancário a partir do pagamento da fatura,,
Fax,Fax,,
Fees imputation,Taxas,,
File,Arquivo,,
File format,Formato de arquivo,,
File generation date,Data de geração do arquivo,,
File generation supported,Geração de arquivos suportados,,
File to send,Arquivo para enviar,,
Filter Receiver Bank Details,Filtrar Detalhes do Banco do Receptor,,
Filter receiver bank details,Filtrar detalhes do banco do receptor,,
Final balance,Balanço final,,
From Date,Da data,,
Full name,Nome completo,,
Further information,Outras informações,,
G1 - Bank code,G1 - código do banco,,
G1 - Bank establisment code,G1 - Código de estabelecimento bancário,,
General,Geral,,
General information,Informação geral,,
Generate Bank order,Gerar pedido bancário,,
Generate DN,Gerar DN,,
Generate account move from the bank order,Gerar movimento de conta do pedido bancário,,
Generate bank payment configurations,Gerar configurações de pagamento bancário,,
Generate certificates,Gerar certificados,,
Generate move when validating a bank order,Gerar movimento ao validar um pedido bancário,,
Generated file,Arquivo gerado,,
Get bank parameters (HPD),Obter parâmetros bancários (HPD),,
Get date,Obter data,,
Get mode,Modo de obtenção,,
Get the UserID state (HTD),Obter o estado de UserID (HTD),,
Get the bank statements,Receba os extratos bancários,,
Get the server certificates (HPB),Obtenha os certificados do servidor (HPB),,
Get the user log (PTK),Obter o log do usuário (PTK),,
Global attributes,Atributos globais,,
Hash E002,Hash E002,,
Hash X002,Hash X002,,
Host ID,ID do host,,
Host Id,ID do host,,
ICS Number,Número ICS,,
Import,Importar,,
Import Ebics user,Importar usuário do Ebics,,
Import Ebics users,Importar usuários do Ebics,,
Import ebics users,Importar usuários de Ebics,,
Import log,Log de importação,,
Imported,Importado,,
Include other bank statements,Incluir outros extratos bancários,,
"Incorrect password, please try again","Senha incorreta, por favor tente novamente",,
Information,Em formação,,
Initial balance,Balanço inicial,,
Initialization Letter edition date,Data de edição da carta de inicialização,,
International Bank to Bank Transfers,Banco Internacional para Transferências Bancárias,,
International Credit Transfer,Transferência Internacional de Créditos,,
International Credit Transfers,Transferências Internacionais de Crédito,,
International Direct Debit,Débito Direto Internacional,,
International Direct Debits,Débitos Diretos Internacionais,,
International Treasury transfer,Transferência do Tesouro Internacional,,
International credit transfers,Transferências internacionais de crédito,,
International direct debits,Débitos diretos internacionais,,
International treasury transfers,Transferências internacionais de tesouraria,,
Invalid bank url. It must be start with http:// or https://,URL do banco inválido. Deve começar com http: // ou https: //,,
"Invalid order id \""%s\""",ID de pedido inválido \”%s\”,,
Invoice,Fatura,,
Is posted,Postado,,
Issuer,Emissor,,
Journal,Diário,,
Label,Rótulo,,
Language,Idioma,,
Last segment,Último segmento,,
Line type,Tipo de linha,,
Load bank statements,Carregar extratos bancários,,
Load certificate,Certificado de carga,,
Load other bank statements,Carregar outros extratos bancários,,
Manage bank to bank transfer payment,Gerenciar pagamento bancário por transferência bancária,,
Manage credit transfer payment,Gerenciar pagamento de transferência de crédito,,
Manage direct debit payment,Gerenciar pagamento por débito direto,,
Maximum order limit reach,Alcance máximo do limite de pedidos,,
Merge bank orders,Mesclar ordens bancárias,,
Missing bank statement file,Arquivo de extrato bancário ausente,,
Missing bank statement file format,Formato de arquivo de extrato bancário ausente,,
Mode,Modo,,
Monthly payment schedules,Agendamentos de pagamento mensais,,
Move,Mover,,
Move Line,Linha de Movimento,,
Move lines,Linhas de Movimento,,
Movement,Movimento,,
Multicurrency,Multi Moeda,,
Multidate,Multi Datas,,
Multiple reconcile,Múltipla reconciliação,,
Multiple reconciles,Múltiplas reconciliações,,
Name,Nome,,
Name of the contract/subscription,Nome do contrato / assinatura,,
Name of the user or service,Nome do usuário ou serviço,,
National Bank to Bank Transfers,Banco Nacional para Transferências Bancárias,,
National Treasury transfer,Transferência do Tesouro Nacional,,
National treasury transfer,Transferência do Tesouro Nacional,,
Next order id,ID do próximo pedido,,
No address has been defined in the receiver %s,Nenhum endereço foi definido no receptor %s,,
No address has been defined in the sender company %s,Nenhum endereço foi definido na empresa do remetente %s,,
No bank certificate of type %s found,Nenhum certificado bancário do tipo %s encontrado,,
No bank orders found,Nenhum pedido bancário encontrado,,
No folder path has been defined in the payment mode %s,Nenhum caminho de pasta foi definido no modo de pagamento %s,,
No processed payment schedule lines,Nenhuma linha de programação de pagamento processada,,
No service configured on EBICS partner %s for file format %s,Nenhum serviço configurado no parceiro EBICS %s para o formato de arquivo %s,,
Not exempt,Não isento,,
Not rejected,Não rejeitado,,
Num segments,Número de Segmentos,,
Number of days to take into account to alert,Número de dias a considerar para alertar,,
Number of lines,Número de linhas,,
Number of retrieved bank statements: %d.,Número de extratos bancários recuperados: %d.,,
OK,OK,,
Only validated payment schedule lines can be rejected.,Somente linhas de programação de pagamento validadas podem ser rejeitadas.,,
Operation Code,Código de Operação,,
Operation date,Data de operação,,
Order Type,Tipo de pedido,,
Order debit type,Tipo de pedido de débito,,
Order overall debit,Pedido de débito geral,,
Order type to filter,Tipo de pedido para filtrar,,
Origin,Origem,,
Original digest extracted from the signature :,Resumo original extraído da assinatura:,,
Origins,Origens,,
Other,Outros,,
Other bank order types,Outros tipos de pedidos bancários,,
Overall debit by transfer currency,Débito geral por moeda de transferência,,
PEM,PEM,,
Parent payment schedule cannot be null.,O agendamento de pagamento pai não pode ser nulo.,,
Partially rejected,Parcialmente rejeitado,,
Partner,Parceiro,,
Partner Type,Tipo de parceiro,,
Partner active UMR is missing.,A UMR ativa do parceiro está ausente.,,
Partner id,ID do parceiro,,
Partner is missing.,Parceiro está faltando.,,
Password,Senha,,
Payment Mode,Modo de pagamento,,
Payment Reason,Razão de Pagamento,,
Payment Status Report,Relatório de status de pagamento,,
Payment Status Report file format,Formato de arquivo de relatório de status de pagamento,,
Payment method is missing.,O método de pagamento está ausente.,,
Payment reason line1,Motivo de pagamento linha 1,,
Payment reason line2,Motivo de pagamento linha 2,,
Payment reason line3,Motivo de pagamento linha 3,,
Payment reason line4,Motivo de pagamento linha 4,,
Payment schedule line,Linha de agendamento de pagamento,,
Payment schedule line cannot be null.,A linha de agendamento de pagamento não pode ser nula.,,
Payment schedule line rejection,Rejeição da linha de agendamento de pagamento,,
Payment schedule lines,Linhas de agendamento de pagamento,,
Payment schedule lines to reject,Linhas de agendamento de pagamento para rejeitar,,
Payment schedules,Agendamentos de pagamento,,
Period,Período,,
Please add an Active UMR to the partner.,"Por favor, adicione um UMR ativo ao parceiro.",,
Please add certificates to print,"Por favor, adicione certificados para imprimir",,
Please fill bank order date,"Por favor, preencha a data do pedido",,
Please fill bank order type,"Por favor, preencha o tipo de ordem bancária",,
Please fill currency for the bank order,"Por favor, preencha a moeda para o pedido do banco",,
Please fill partner type for the bank order,"Por favor, preencha o tipo de parceiro para o pedido bancário",,
Please fill the bank address in the receiver bank details.,"Por favor, preencha o endereço do banco nos dados bancários do receptor.",,
Please fill the bank details,"Por favor, preencha os dados bancários",,
Please fill the bank in the receiver bank details.,"Por favor, preencha o banco nos dados bancários do receptor.",,
Please fill the receiver bank details,"Por favor, preencha os dados bancários do receptor",,
Please fill the sender bank details currency.,"Por favor, preencha a moeda de detalhes bancários do remetente.",,
Please fill the sender company,"Por favor, preencha a empresa do remetente",,
Please insert a EBICS user for transport in the EBICS partner,Insira um usuário do EBICS para transporte no parceiro do EBICS,,
Please insert a password,"Por favor, insira uma senha",,
Please select a company for the bank order lines inserted,"Por favor, selecione uma empresa para as linhas de ordem bancária inseridas",,
Please select a partner for the bank order lines inserted,"Por favor, selecione um parceiro para as linhas de ordem bancária inseridas",,
Please select a payment mode,"Por favor, selecione um modo de pagamento",,
Please select a signatory,Por favor selecione um signatário,,
Please select a user name,"Por favor, selecione um nome de usuário",,
Please select at least two bank orders,"Por favor, selecione pelo menos dois pedidos bancários",,
Please select draft or awaiting signature bank orders only,"Por favor, selecione rascunho ou aguarde apenas os pedidos bancários assinados",,
Please select some bank orders that have the same currency,"Por favor, selecione alguns pedidos bancários que tenham a mesma moeda",,
Please select some bank orders that have the same partner type,"Por favor, selecione alguns pedidos bancários que tenham o mesmo tipo de parceiro",,
Please select some bank orders that have the same payment mode,"Por favor, selecione alguns pedidos bancários que tenham o mesmo modo de pagamento",,
Please select some bank orders that have the same sender bank details,"Por favor, selecione alguns pedidos bancários que tenham os mesmos dados bancários do remetente",,
Please select some bank orders that have the same sender company,"Por favor, selecione alguns pedidos bancários que tenham a mesma empresa de remetentes",,
Please select some bank orders that have the same status,"Por favor, selecione algumas ordens bancárias que tenham o mesmo status",,
Print,Impressão,,
Print certificates,Certificados de impressão,,
Print the bank reconciliation,Imprima a reconciliação bancária,,
PrivateKey,Chave privada,,
Protocol,Protocolo,,
PublicKeyExponent,,,
PublicKeyModulus,,,
Qualifying of amount,Qualificação do valor,,
Qualifying of date,Qualificação de data,,
Received,Recebido,,
Receiver,Receptor,,
Receiver Info.,Informações do receptor.,,
Receiver address,Endereço do destinatário,,
Receiver address required,Endereço do destinatário necessário,,
Receiver country,País receptor,,
Receiver move,Movimento do receptor,,
Reconciled move lines,Linhas de movimento reconciliadas,,
Reference,Referência,,
Reimbursement,Reembolso,,
Reject,Rejeitar,,
Reject Move,Rejeitar movimento,,
Reject Reason,Rejeitar Razão,,
Reject information,Rejeitar informações,,
Reject selected lines,Rejeitar linhas selecionadas,,
Rejected,Rejeitado,,
Rejection Status,Status de rejeição,,
Rejection date,Data de rejeição,,
Rejection reason,Razão de rejeição,,
Rejects/Return Reason Code,Rejeita / Retorna o Código de Motivo,,
Related to,Relacionado a,,
Related to select,Relacionado a selecionar,,
Represent,Representar,,
Request log,Solicitar log,,
Request time,Tempo de solicitação,,
Request trace,Solicitar rastreio,,
Request type,Tipo de solicitação,,
Response code,Código de resposta,,
Response trace,Rastreamento de resposta,,
Reveiver and sender,Receptor e remetente,,
Run bank reconciliation,Executar reconciliação bancária,,
SEPA Bank to Bank Transfers,Banco SEPA para Transferências Bancárias,,
SEPA Credit Transfer,Transferência de Créditos SEPA,,
SEPA Credit Transfers,Transferências de crédito SEPA,,
SEPA Direct Debit,Débito Direto SEPA,,
SEPA Direct Debits,Débitos Diretos SEPA,,
SEPA credit transfers,Transferências a crédito SEPA,,
SEPA direct debits,Débitos diretos SEPA,,
SHA2(256),SHA2 (256),,
SSL,SSL,,
Security medium,Meio de segurança,,
See Bank Order Lines,Veja as linhas de pedido bancário,,
See bank statement lines,Veja as linhas de extrato bancário,,
Segment number,Número de segmento,,
